,Unnamed: 0,Common name / Scientific,Length,Recordist,Date,Time,Country,Location,Elev. (m),Type,Remarks,Actions,Cat.nr.,copyright,filename,download url,Common,ID,Order,Family,Genus,Epithet,Species,CommonES,Status,XCRecordings,VoucherMUSM-Orn,Priority,TIME,file_location
52055,273444,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:18,Dante Buzzetti,2006-10-01,10:17,Brazil,"Guaibim,Valença,Bahia",20,"subsong,call","DCB 549-13Ac
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC643164,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC643164 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/643164/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,18,./cosmos_data/Yellow-olive Flatbill/XC643164 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52056,273445,Yellow-olive Flatbill (Tolmomyias sulphurescens),3:58,Dante Buzzetti,2019-02-25,17:00,Brazil,"Estação Ecológica de Murici,Murici,Alagoas",550,subsong,"DCB 755-8, natural and after play-back
bird-seen:yes
playback-used:yes
 [sono]",ABCDE,XC616615,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC616615 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/616615/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,238,./cosmos_data/Yellow-olive Flatbill/XC616615 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52057,273446,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:13,Dante Buzzetti,1990-11-24,11:00,Brazil,"Serra do Japi,Jundiaí,São Paulo",990,call,"Fita K7 01-61
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC611394,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC611394 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/611394/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,13,./cosmos_data/Yellow-olive Flatbill/XC611394 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52059,273448,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),0:32,GABRIEL LEITE,2020-11-08,17:00,Brazil,"Barra do Bugres, Barra do Bugres, Mato Grosso",280,"adult, call","bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC602844,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC602844 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/602844/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,32,./cosmos_data/Yellow-olive Flatbill/XC602844 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
52060,273449,Yellow-olive Flatbill (Tolmomyias sulphurescens confusus),0:47,GABRIEL LEITE,2020-11-05,08:00,Brazil,"Vila Bela da Santíssima Trindade, State of Mato Grosso",200,"adult, song","bird-seen:yes
playback-used:no
 Recording (not its ID) has been discussed. See the forum.[sono]",ABCDE,XC602756,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC602756 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,/602756/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,47,./cosmos_data/Yellow-olive Flatbill/XC602756 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3
52061,273450,Yellow-olive Flatbill (Tolmomyias sulphurescens insignis),1:05,GABRIEL LEITE,2020-09-20,10:00,Brazil,"Rio Javarí, AM. Reserva Natural Palmarí",80,"adult, alarm call, call, sex uncertain","bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC592254,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC592254 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,/592254/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,65,./cosmos_data/Yellow-olive Flatbill/XC592254 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3
52062,273451,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:32,Marcos Melo,2016-09-16,07:45,Brazil,"Centro de Experimentos Florestais, Itu, São Paulo",600,"adult, sex uncertain, song","Bird recorded in a small forest patch surrounded by forest restoration in the highly fragmented landscape of Atlantic Forest.
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC589727,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC589727 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/589727/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,32,./cosmos_data/Yellow-olive Flatbill/XC589727 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52063,273452,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),2:08,Marcos Melo,2020-09-17,08:30,Brazil,"Núcleo Cabuçu - Parque Estadual Cantareira, Guarulhos, São Paulo",800,"adult, sex uncertain, song","Recorded with cell phone and homemade parabolic.
bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC589209,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC589209 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/589209/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,128,./cosmos_data/Yellow-olive Flatbill/XC589209 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52064,273453,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:05,Dante Buzzetti,2017-09-04,12:01,Brazil,"Fazenda Pedra Branca,Estação Ecológica de Murici,Murici,Alagoas",420,call,"DCB 736-1Af
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC583769,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC583769 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/583769/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,5,./cosmos_data/Yellow-olive Flatbill/XC583769 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52065,273454,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),0:10,Scott Olmstead,2006-07-31,?,Brazil,"Pantanal Wildlife Center, MT",110,song,"bird-seen:no
  [also]
[sono]",ABCDE,XC581034,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC581034 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/581034/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,10,./cosmos_data/Yellow-olive Flatbill/XC581034 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
52066,273455,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:25,Dante Buzzetti,2019-07-22,6:00,Brazil,"Rio Sucuriú,Três Lagoas,Mato Grosso do Sul",290,call,"DCB 762-9
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC573743,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC573743 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/573743/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,25,./cosmos_data/Yellow-olive Flatbill/XC573743 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52067,273456,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:56,GABRIEL LEITE,2020-05-14,07:00,Brazil,"Santo Antônio do Pinhal, São Paulo",1100,"adult, call","bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC558695,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC558695 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/558695/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,56,./cosmos_data/Yellow-olive Flatbill/XC558695 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52068,273457,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:08,Caio Brito,2019-06-16,17:05,Brazil,Cachoeira da Maromba,1080,canto,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC556648,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC556648 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/556648/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,8,./cosmos_data/Yellow-olive Flatbill/XC556648 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52069,273458,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:57,Ricardo Gagliardi,2019-10-12,08:23,Brazil,"Tijuca National Park, Rio de Janeiro, RJ",600,"adult, sex uncertain, song","bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC555863,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC555863 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/555863/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,57,./cosmos_data/Yellow-olive Flatbill/XC555863 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52071,273460,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:46,Ciro Albano,2017-04-24,08:30,Brazil,"RPPN Serra Bonita, Camacan, BA",850,"adult, sex uncertain, song","bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC546027,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC546027 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/546027/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,46,./cosmos_data/Yellow-olive Flatbill/XC546027 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52072,273461,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:47,Dante Buzzetti,2020-04-05,11:30,Brazil,"Guacuri,Itupeva,São Paulo",750,call,"DCB 805-14
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC544453,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC544453 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/544453/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,47,./cosmos_data/Yellow-olive Flatbill/XC544453 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52073,273462,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:08,Yair Guillermo Molina Martínez.,2020-01-10,14:58,Colombia,"Parque Nacional del Arroz (La Guaira)Estación Ferrocarril Caldas Viejo, Alvarado, Tolima",400,song,"bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC521274,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC521274 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/521274/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,8,./cosmos_data/Yellow-olive Flatbill/XC521274 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52074,273463,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:05,Yair Guillermo Molina Martínez.,2020-01-10,07:18,Colombia,"Parque Nacional del Arroz (La Guaira)Estación Ferrocarril Caldas Viejo, Alvarado, Tolima",400,song,"bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC520562,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC520562 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/520562/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,5,./cosmos_data/Yellow-olive Flatbill/XC520562 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52075,273464,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:04,Nick Komar,2019-12-11,07:41,Colombia,"Colosó, Sucre",180,song,"Dry forest habitat. Three loud chips, spaced equally apart, progressively louder.
bird-seen:no
playback-used:no
 Originally a mystery recording. See the forum.[sono]",ABCDE,XC516240,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC516240 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/516240/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,4,./cosmos_data/Yellow-olive Flatbill/XC516240 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52076,273465,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:08,Dante Buzzetti,2002-10-12,11:00,Brazil,"Estação Ecológica de Murici,Murici,Alagoas",580,call,"DCB 431-7j, plumage and vocal repertoire characteristics indicate that it is a distinct taxon of T. sulphurescens.
 [sono]",ABCDE,XC512927,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC512927 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/512927/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,8,./cosmos_data/Yellow-olive Flatbill/XC512927 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52077,273466,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:36,GABRIEL LEITE,2019-12-04,07:30,Brazil,Reserva Biologica do Gurupi,190,"adult, song","bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC510978,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC510978 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/510978/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,36,./cosmos_data/Yellow-olive Flatbill/XC510978 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52079,273468,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:12,Tulio Dornas,2009-11-09,08:00,Brazil,"rio Casca, Chapada dos Guimarães municipaliity, Mato Grosso State",360,song,"bird-seen:no
playback-used:yes
 [sono]",ABCDE,XC495081,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC495081 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/495081/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,12,./cosmos_data/Yellow-olive Flatbill/XC495081 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52082,273471,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:06,NUNES D'ACOSTA,2019-06-24,10:00,Brazil,Alta Floresta Eventos - Av. Samambaia Campus UFGO.,800,"alarm call, flight call","Ave residente  forrageando dentro da mata seca - Samambaia  Campus Agronomia UFGO.
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC483489,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC483489 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/483489/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,6,./cosmos_data/Yellow-olive Flatbill/XC483489 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52083,273472,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:31,Brice de la Croix,2019-05-20,09:30,French Guiana,"Roura, Beauséjour",110,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC480011,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC480011 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/480011/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,31,./cosmos_data/Yellow-olive Flatbill/XC480011 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52084,273473,Yellow-olive Flatbill (Tolmomyias sulphurescens),2:03,JAYRSON ARAUJO DE OLIVEIRA,2019-06-06,10:24,Brazil,"Setor  Samambaia, mata seca, perto da UFG-Agronomia, Goiânia-Goiás",750,song,"playback-used:no
  [also]
[sono]",ABCDE,XC479384,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC479384 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/479384/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,123,./cosmos_data/Yellow-olive Flatbill/XC479384 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52085,273474,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:04,JAYRSON ARAUJO DE OLIVEIRA,2019-05-07,10:13,Brazil,"Setor  Samambaia, mata seca, perto da UFG-Agronomia, Goiânia-Goiás",750,song,"bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC476479,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC476479 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/476479/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,4,./cosmos_data/Yellow-olive Flatbill/XC476479 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52086,273475,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:09,JAYRSON ARAUJO DE OLIVEIRA,2019-04-16,14:44,Brazil,"Antonina, Parana Pousada Vila Flor Sede Orninthos",120,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC469256,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC469256 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/469256/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,9,./cosmos_data/Yellow-olive Flatbill/XC469256 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52087,273476,Yellow-olive Flatbill (Tolmomyias sulphurescens insignis),1:08,Dan Lane,2017-09-26,10:00,Brazil,"Iranduba, Amazonas",20,song,"Unseen bird vocalizing naturally, probably in response to the presence of the owl, perched about 8-10m up in midstory of varzea forest.
bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC466542,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC466542 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,/466542/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,68,./cosmos_data/Yellow-olive Flatbill/XC466542 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3
52088,273477,Yellow-olive Flatbill (Tolmomyias sulphurescens cherriei),0:40,GABRIEL LEITE,2019-03-24,06:30,Brazil,"Mucajaí, State of Roraima",110,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC463586,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC463586 - Yellow-olive Flatbill - Tolmomyias sulphurescens cherriei.mp3,/463586/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,40,./cosmos_data/Yellow-olive Flatbill/XC463586 - Yellow-olive Flatbill - Tolmomyias sulphurescens cherriei.mp3
52089,273478,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),0:14,JAYRSON ARAUJO DE OLIVEIRA,2019-03-02,10:31,Brazil,"Bonito,Mato Grosso do Sul State",500,song,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC461346,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC461346 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/461346/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,14,./cosmos_data/Yellow-olive Flatbill/XC461346 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
52090,273479,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),1:18,Rosendo Manuel Fraga,2002-07-20,11:00,Brazil,"Itatiaia NP, RJ",1000,"call, female, male, song","Songs or calls of a small tyrant flycatcher. Perched in a rather erect posture. Mostly yellow underparts with a small crest. Probably too small for an Elaenia.
Identified by Marco Cruz.
bird-seen:yes
playback-used:no
 Originally a mystery recording. See the forum.[sono]",ABCDE,XC460059,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC460059 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/460059/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,78,./cosmos_data/Yellow-olive Flatbill/XC460059 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52091,273480,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:11,GABRIEL LEITE,2019-01-26,07:30,Brazil,"Amajari, State of Roraima",130,song,"bird-seen:yes
playback-used:yes
 [sono]",ABCDE,XC456230,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC456230 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/456230/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,11,./cosmos_data/Yellow-olive Flatbill/XC456230 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52095,273484,Yellow-olive Flatbill (Tolmomyias sulphurescens peruvianus),1:53,Dan Lane,2009-10-22,11:00,Peru,"San Pedro, Cuzco",1400,"call, song","Response to playback from a bird around the Cock-of-the-Rock Lodge grounds, about 10m up in subcanopy around edge of yard. 
bird-seen:yes
playback-used:yes
 [img] [also]
[sono]",ABCDE,XC439538,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC439538 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,/439538/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,113,./cosmos_data/Yellow-olive Flatbill/XC439538 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3
52096,273485,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:42,Jerome Fischer,2018-09-25,08:00,Brazil,"Reserva Natural Palmarí, Rio Javarí, AM",80,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC436983,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC436983 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/436983/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,42,./cosmos_data/Yellow-olive Flatbill/XC436983 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52097,273486,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:11,Jerome Fischer,2018-09-17,07:00,Brazil,"Reserva Natural Palmarí, Rio Javarí, AM",80,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC436982,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC436982 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/436982/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,11,./cosmos_data/Yellow-olive Flatbill/XC436982 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52098,273487,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:12,Andres Angulo,2017-02-09,09:00,Colombia,"Guaduas, Guaduas, Cundinamarca",1000,song,"A breeding pair seen in a woodland near a small creek. They were foraging at understory. I saw a nest typical for the species hanging from a exposed branch in the trail. I saw female and male entering frequently, which suggest me that the nest was active and probably with chicks. I did not noticed any particular alarm behaviour when I did a close up to the nest. But I could not review the nest. Recording distance was 5 meters. 
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC434188,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC434188 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/434188/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,72,./cosmos_data/Yellow-olive Flatbill/XC434188 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52099,273488,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:54,Andres Angulo,2017-06-23,16:00,Colombia,"Santa Fé de Antioquia, Antioquia",700,song,"Same individual as XC433571 but two minutes later.
bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC433572,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC433572 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/433572/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,54,./cosmos_data/Yellow-olive Flatbill/XC433572 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52100,273489,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:25,Andres Angulo,2017-06-23,16:00,Colombia,"Santa Fé de Antioquia, Antioquia",700,song,"Probably same pair as XC433564, because it was recorded at 30 meters from there.
bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC433571,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC433571 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/433571/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,85,./cosmos_data/Yellow-olive Flatbill/XC433571 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
