IN FILE,CLIP LENGTH,OFFSET,DURATION,MAX FREQ,MIN FREQ,SAMPLE RATE,MANUAL ID,TIME_SPENT,LAST MOD BY,CONFIDENCE,RETIRED,COUNTED
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,7.3647,0.3699,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,7.8646,0.2999,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,8.3945,0.25,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,8.8744,0.25,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,9.4043,0.28,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,11.294,0.2799,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,11.8039,0.2899,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,10.8141,0.2599,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,10.3442,0.2199,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,9.8842,0.27,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,12.3558,0.3099,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,12.8757,0.7099,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,13.7955,1.1598,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,16.689,0.41,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,15.6492,0.5999,24000,0,44100,Simple Greenbul,196.678,spres 06/30/2022-00:09:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,17.6389,0.9198,24000,0,44100,Simple Greenbul,201.605,spres 06/30/2022-00:09:17,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,22.7334,0.15,24000,0,44100,bird,159.594,vanessa 07/20/2022-23:19:59,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,24.3932,1.3297,24000,0,44100,bird,159.594,vanessa 07/20/2022-23:19:59,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,3.8156,0.5101,24000,0,44100,Simple Greenbul,16.106,<Siloux_Admin> 07/21/2022-02:23:49,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,9.8215,1.2902,24000,0,44100,Simple Greenbul,94.837,idhumphrey 07/25/2022-23:48:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,15.5324,0.9102,24000,0,44100,Simple Greenbul,94.837,idhumphrey 07/25/2022-23:48:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,22.4735,0.6301,24000,0,44100,Simple Greenbul,94.837,idhumphrey 07/25/2022-23:48:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,27.2443,2.2603,24000,0,44100,Simple Greenbul,94.837,idhumphrey 07/25/2022-23:48:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,24.1838,1.7302,24000,0,44100,bird,94.837,idhumphrey 07/25/2022-23:48:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,0.22,9.4115,24000,0,44100,bird,94.837,idhumphrey 07/25/2022-23:48:12,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,22.7084,0.28,24000,0,44100,bird,25.584,robert 07/25/2022-23:53:37,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,12.343,4.8202,24000,0,44100,bird,124.13,Anshul 07/26/2022-00:01:22,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,3.9127,0.23,24000,0,44100,bird,160.054,Anshul 07/26/2022-00:01:58,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,4.3427,0.24,24000,0,44100,bird,160.054,Anshul 07/26/2022-00:01:58,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,4.9027,0.18,24000,0,44100,bird,160.054,Anshul 07/26/2022-00:01:58,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,5.3727,0.18,24000,0,44100,bird,160.054,Anshul 07/26/2022-00:01:58,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,5.9228,0.24,24000,0,44100,bird,160.054,Anshul 07/26/2022-00:01:58,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,6.4328,0.19,24000,0,44100,bird,192.503,Anshul 07/26/2022-00:02:31,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,6.8728,0.34,24000,0,44100,bird,192.503,Anshul 07/26/2022-00:02:31,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,7.4728,0.12,24000,0,44100,bird,192.503,Anshul 07/26/2022-00:02:31,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,7.8628,0.31,24000,0,44100,bird,192.503,Anshul 07/26/2022-00:02:31,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,8.4429,0.13,24000,0,44100,bird,192.503,Anshul 07/26/2022-00:02:31,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,8.9029,0.15,24000,0,44100,bird,192.503,Anshul 07/26/2022-00:02:31,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,9.4829,1.1501,24000,0,44100,bird,192.503,Anshul 07/26/2022-00:02:31,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,22.7035,0.2,24000,0,44100,bird,220.704,Anshul 07/26/2022-00:02:59,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,24.2835,1.4001,24000,0,44100,bird,266.269,Anshul 07/26/2022-00:03:44,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,22.3635,0.5999,24000,0,44100,Simple Greenbul,63.142,emcmwong 07/26/2022-00:04:14,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,27.8125,0.8899,24000,0,44100,Simple Greenbul,63.143,emcmwong 07/26/2022-00:04:14,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,3.7927,0.04,24000,0,44100,bird,309.61,Anshul 07/26/2022-00:04:28,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,9.9716,0.7901,24000,0,44100,Simple Greenbul,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,15.4991,0.8601,24000,0,44100,Simple Greenbul,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,26.9009,2.3803,24000,0,44100,bird,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,0.01,0.5801,24000,0,44100,Simple Greenbul,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,5.3008,4.1607,24000,0,44100,bird,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,10.8717,4.4407,24000,0,44100,bird,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,16.5926,2.0103,24000,0,44100,bird,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,24.1904,1.6203,24000,0,44100,bird,331.681,scottswitzer19 07/26/2022-00:25:08,0.78092,false,0
XC396072_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,29.8947,2.8304,1.0802,24000,0,44100,bird,347.583,scottswitzer19 07/26/2022-00:25:24,0.78092,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,0.094,6.0601,24000,0,44100,Simple Greenbul,71.836,spres 07/25/2022-16:21:50,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,12.7923,1.51,24000,0,44100,Simple Greenbul,71.836,spres 07/25/2022-16:21:50,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,9.7522,1.9,24000,0,44100,Simple Greenbul,71.836,spres 07/25/2022-16:21:50,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,15.5123,1.9,24000,0,44100,Simple Greenbul,71.836,spres 07/25/2022-16:21:50,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,18.6144,1.68,24000,0,44100,Simple Greenbul,71.836,spres 07/25/2022-16:21:50,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,0.0375,1.66,24000,0,44100,Simple Greenbul,82.98,<Siloux_Admin> 07/20/2022-16:54:09,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,4.5076,2.02,24000,0,44100,Simple Greenbul,82.98,<Siloux_Admin> 07/20/2022-16:54:09,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,7.1676,4.7401,24000,0,44100,Simple Greenbul,82.98,<Siloux_Admin> 07/20/2022-16:54:09,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,16.9978,1.6601,24000,0,44100,Simple Greenbul,82.98,<Siloux_Admin> 07/20/2022-16:54:09,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,12.6777,0.2601,24000,0,44100,White-vented Shama,82.98,<Siloux_Admin> 07/20/2022-16:54:09,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,13.1978,3.25,24000,0,44100,Simple Greenbul,82.98,<Siloux_Admin> 07/20/2022-16:54:09,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,10.8927,0.915,24000,0,44100,Simple Greenbul,3451.1,vanessa 07/20/2022-23:09:58,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,0.3275,1.35,24000,0,44100,Simple Greenbul,3451.1,vanessa 07/20/2022-23:09:58,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,4.5476,1.06,24000,0,44100,Simple Greenbul,3451.1,vanessa 07/20/2022-23:09:58,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,0.18,2.27,24000,0,44100,Simple Greenbul,80.605,idhumphrey 07/25/2022-23:52:07,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,4.6201,0.97,24000,0,44100,Simple Greenbul,80.605,idhumphrey 07/25/2022-23:52:07,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,7.6101,1.1601,24000,0,44100,bird,80.605,idhumphrey 07/25/2022-23:52:07,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,9.1802,0.38,24000,0,44100,Simple Greenbul,80.605,idhumphrey 07/25/2022-23:52:07,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,10.7502,1.32,24000,0,44100,Simple Greenbul,80.605,idhumphrey 07/25/2022-23:52:07,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,15.3203,0.78,24000,0,44100,Simple Greenbul,80.605,idhumphrey 07/25/2022-23:52:07,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,0,20.3404,24000,0,44100,No class of interest,23.478,fcq 07/26/2022-00:06:43,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,0,20.3404,24000,0,44100,No class of interest,20.211,robert 07/26/2022-00:08:29,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,0.1075,1.49,24000,0,44100,Simple Greenbul,58.024,emcmwong 07/26/2022-00:09:56,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,4.5276,1.11,24000,0,44100,Simple Greenbul,58.024,emcmwong 07/26/2022-00:09:56,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,7.3476,0.5401,24000,0,44100,Simple Greenbul,58.024,emcmwong 07/26/2022-00:09:56,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,10.6977,1.12,24000,0,44100,Simple Greenbul,58.024,emcmwong 07/26/2022-00:09:56,0.339496,false,0
XC396217_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,20.3404,17.5178,1.1501,24000,0,44100,Simple Greenbul,58.024,emcmwong 07/26/2022-00:09:56,0.339496,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,1.8001,0.79,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,3.6402,0.35,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,5.6503,0.24,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,0.464,1.3101,24000,0,44100,bird,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,8.0404,1.04,24000,0,44100,bird,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,10.2005,0.35,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,15.9448,1.73,24000,0,44100,bird,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,14.2147,1.18,24000,0,44100,White-vented Shama,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,19.1329,1.7101,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,25.0152,2.1601,24000,0,44100,bird,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,24.1051,0.9201,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,29.0234,0.92,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,32.9616,2.0301,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,37.0718,1.38,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,39.1419,1.95,24000,0,44100,bird,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,42.182,1.2601,24000,0,44100,Simple Greenbul,104.818,spres 07/25/2022-16:21:43,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,1.7001,1.06,24000,0,44100,Simple Greenbul,156.848,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,0.29,1.3701,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,3.0701,0.8401,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,5.4303,0.56,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,8.0004,1.23,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,10.0705,0.67,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,14.2307,1.37,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,15.9508,3.2001,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,19.2009,1.5801,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,21.011,2.6601,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,23.9811,3.2002,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,28.9814,0.98,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,27.3413,0.46,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,31.7715,0.56,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,32.9316,3.3401,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,36.9217,0.5901,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:57,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,37.6218,0.92,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:58,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,39.2019,2.2001,24000,0,44100,bird,156.849,<Siloux_Admin> 07/20/2022-16:53:58,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,42.022,1.6301,24000,0,44100,Simple Greenbul,156.849,<Siloux_Admin> 07/20/2022-16:53:58,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,1.4926,1.145,24000,0,44100,Simple Greenbul,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,3.5577,0.35,24000,0,44100,bird,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,5.6378,0.28,24000,0,44100,bird,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,8.0479,1,24000,0,44100,Simple Greenbul,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,14.2082,1.15,24000,0,44100,Simple Greenbul,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,15.9583,1.92,24000,0,44100,bird,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,19.1984,1.6001,24000,0,44100,bird,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,29.0089,0.93,24000,0,44100,Simple Greenbul,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,32.9791,1.9301,24000,0,44100,Simple Greenbul,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,37.0693,1.41,24000,0,44100,Simple Greenbul,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,39.1694,2.3301,24000,0,44100,bird,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,42.1995,1.2701,24000,0,44100,Simple Greenbul,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,24.9187,1.7201,24000,0,44100,bird,170.416,vanessa 07/20/2022-23:16:56,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,24.0086,0.8901,24000,0,44100,Simple Greenbul,179.173,vanessa 07/20/2022-23:17:04,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,0.19,2.4901,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,3.4802,0.58,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,5.5603,0.36,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,8.0204,1.16,24000,0,44100,Simple Greenbul,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,10.1505,0.53,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,14.1207,1.34,24000,0,44100,Simple Greenbul,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,15.8207,2.1301,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,19.1109,1.7101,24000,0,44100,Simple Greenbul,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,24.0511,2.6202,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,28.9614,1.03,24000,0,44100,Simple Greenbul,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,31.8415,0.47,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,32.9216,2.2301,24000,0,44100,Simple Greenbul,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,37.6418,0.88,24000,0,44100,Simple Greenbul,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,37.1618,0.38,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
XC402101_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,44.0821,39.1218,2.2402,24000,0,44100,bird,145.998,idhumphrey 07/25/2022-23:50:41,0.46216,false,0
