,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,y
23713,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_60.wav,105.28798185941044,0,60.0,3.0,44100,Zonotrichia capensis,0.8676497981869332,9
23714,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_63.wav,105.28798185941044,0,63.0,3.0,44100,Zonotrichia capensis,0.8676497981869332,9
23715,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_66.wav,105.28798185941044,0,66.0,3.0,44100,Zonotrichia capensis,0.7734186124339505,9
23716,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_69.wav,105.28798185941044,0,69.0,3.0,44100,Zonotrichia capensis,0.7734186124339505,9
23717,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_72.wav,105.28798185941044,0,72.0,3.0,44100,Zonotrichia capensis,0.8479680880470583,9
23718,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_75.wav,105.28798185941044,0,75.0,3.0,44100,Zonotrichia capensis,0.8479680880470583,9
23719,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_78.wav,105.28798185941044,0,78.0,3.0,44100,Zonotrichia capensis,0.9970630504785956,9
23720,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_81.wav,105.28798185941044,0,81.0,3.0,44100,Zonotrichia capensis,0.9970630504785956,9
23721,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_84.wav,105.28798185941044,0,84.0,3.0,44100,Zonotrichia capensis,0.8554543576185779,9
23722,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_87.wav,105.28798185941044,0,87.0,3.0,44100,Zonotrichia capensis,0.8554543576185779,9
23723,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_90.wav,105.28798185941044,0,90.0,3.0,44100,Zonotrichia capensis,0.9882684562526948,9
23724,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_93.wav,105.28798185941044,0,93.0,3.0,44100,Zonotrichia capensis,0.9882684562526948,9
23725,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_96.wav,105.28798185941044,0,96.0,3.0,44100,no bird,0.0,10
23726,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_99.wav,105.28798185941044,0,99.0,3.0,44100,Zonotrichia capensis,1.0,9
23727,.\cosmos_data\Cosmos_data,XC440384 - Rufous-collared Sparrow - Zonotrichia capensis_102.wav,105.28798185941044,0,102.0,3.0,44100,Zonotrichia capensis,0.26134475531337364,9
23900,.\cosmos_data\Cosmos_data,XC444 - Scaly-breasted Woodpecker - Celeus grammicus_0.wav,8.25469387755102,0,0.0,3.0,44100,Celeus grammicus,1.0,0
23901,.\cosmos_data\Cosmos_data,XC444 - Scaly-breasted Woodpecker - Celeus grammicus_3.wav,8.25469387755102,0,3.0,3.0,44100,Celeus grammicus,0.3880701912100492,0
23954,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_0.wav,105.6074829931973,0,0.0,3.0,44100,Microcerculus marginatus,0.7694797113262689,1
23955,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_3.wav,105.6074829931973,0,3.0,3.0,44100,Microcerculus marginatus,0.7567409557512741,1
23956,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_6.wav,105.6074829931973,0,6.0,3.0,44100,Microcerculus marginatus,0.9528591025666514,1
23957,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_9.wav,105.6074829931973,0,9.0,3.0,44100,Microcerculus marginatus,0.9528591025666514,1
23958,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_12.wav,105.6074829931973,0,12.0,3.0,44100,no bird,0.0,10
23959,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_15.wav,105.6074829931973,0,15.0,3.0,44100,Microcerculus marginatus,0.7499827697038377,1
23960,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_18.wav,105.6074829931973,0,18.0,3.0,44100,no bird,0.0,10
23961,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_21.wav,105.6074829931973,0,21.0,3.0,44100,no bird,0.0,10
23962,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_24.wav,105.6074829931973,0,24.0,3.0,44100,Microcerculus marginatus,0.7692359689059425,1
23963,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_27.wav,105.6074829931973,0,27.0,3.0,44100,no bird,0.0,10
23964,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_30.wav,105.6074829931973,0,30.0,3.0,44100,no bird,0.0,10
23965,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_33.wav,105.6074829931973,0,33.0,3.0,44100,Microcerculus marginatus,0.6528014473448777,1
23966,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_36.wav,105.6074829931973,0,36.0,3.0,44100,no bird,0.0,10
23967,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_39.wav,105.6074829931973,0,39.0,3.0,44100,no bird,0.0,10
23968,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_42.wav,105.6074829931973,0,42.0,3.0,44100,no bird,0.0,10
23969,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_45.wav,105.6074829931973,0,45.0,3.0,44100,Microcerculus marginatus,0.7287992471685985,1
23970,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_48.wav,105.6074829931973,0,48.0,3.0,44100,no bird,0.0,10
23971,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_51.wav,105.6074829931973,0,51.0,3.0,44100,no bird,0.0,10
23972,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_54.wav,105.6074829931973,0,54.0,3.0,44100,Microcerculus marginatus,0.3911607255280092,1
23973,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_57.wav,105.6074829931973,0,57.0,3.0,44100,no bird,0.0,10
23974,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_60.wav,105.6074829931973,0,60.0,3.0,44100,no bird,0.0,10
23975,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_63.wav,105.6074829931973,0,63.0,3.0,44100,Microcerculus marginatus,0.3085441393798419,1
23976,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_66.wav,105.6074829931973,0,66.0,3.0,44100,no bird,0.0,10
23977,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_69.wav,105.6074829931973,0,69.0,3.0,44100,no bird,0.0,10
23978,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_72.wav,105.6074829931973,0,72.0,3.0,44100,Microcerculus marginatus,0.14224378218254835,1
23979,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_75.wav,105.6074829931973,0,75.0,3.0,44100,no bird,0.0,10
23980,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_78.wav,105.6074829931973,0,78.0,3.0,44100,no bird,0.0,10
23981,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_81.wav,105.6074829931973,0,81.0,3.0,44100,Microcerculus marginatus,0.16201336010656275,1
23982,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_84.wav,105.6074829931973,0,84.0,3.0,44100,Microcerculus marginatus,0.16201336010656275,1
23983,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_87.wav,105.6074829931973,0,87.0,3.0,44100,no bird,0.0,10
23984,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_90.wav,105.6074829931973,0,90.0,3.0,44100,Microcerculus marginatus,0.18430916452944726,1
23985,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_93.wav,105.6074829931973,0,93.0,3.0,44100,Microcerculus marginatus,0.18430916452944726,1
23986,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_96.wav,105.6074829931973,0,96.0,3.0,44100,no bird,0.0,10
23987,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_99.wav,105.6074829931973,0,99.0,3.0,44100,Microcerculus marginatus,0.24959290111798116,1
23988,.\cosmos_data\Cosmos_data,XC445655 - Southern Nightingale-Wren - Microcerculus marginatus_102.wav,105.6074829931973,0,102.0,3.0,44100,no bird,0.0,10
23989,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_0.wav,109.15594104308391,0,0.0,3.0,44100,Zonotrichia capensis,0.8244303290290702,9
23990,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_3.wav,109.15594104308391,0,3.0,3.0,44100,no bird,0.0,10
23991,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_6.wav,109.15594104308391,0,6.0,3.0,44100,Zonotrichia capensis,0.8831226114362322,9
23992,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_9.wav,109.15594104308391,0,9.0,3.0,44100,Zonotrichia capensis,0.8831226114362322,9
23993,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_12.wav,109.15594104308391,0,12.0,3.0,44100,no bird,0.0,10
23994,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_15.wav,109.15594104308391,0,15.0,3.0,44100,Zonotrichia capensis,0.7755643788895552,9
23995,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_18.wav,109.15594104308391,0,18.0,3.0,44100,no bird,0.0,10
23996,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_21.wav,109.15594104308391,0,21.0,3.0,44100,Zonotrichia capensis,0.2087907671558373,9
23997,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_24.wav,109.15594104308391,0,24.0,3.0,44100,Zonotrichia capensis,1.0,9
23998,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_27.wav,109.15594104308391,0,27.0,3.0,44100,no bird,0.0,10
23999,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_30.wav,109.15594104308391,0,30.0,3.0,44100,Zonotrichia capensis,0.8612366442757006,9
24000,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_33.wav,109.15594104308391,0,33.0,3.0,44100,no bird,0.0,10
24001,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_36.wav,109.15594104308391,0,36.0,3.0,44100,no bird,0.0,10
24002,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_39.wav,109.15594104308391,0,39.0,3.0,44100,no bird,0.0,10
24003,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_42.wav,109.15594104308391,0,42.0,3.0,44100,Zonotrichia capensis,0.7759226461558287,9
24004,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_45.wav,109.15594104308391,0,45.0,3.0,44100,no bird,0.0,10
24005,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_48.wav,109.15594104308391,0,48.0,3.0,44100,Zonotrichia capensis,0.9209241258350668,9
24006,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_51.wav,109.15594104308391,0,51.0,3.0,44100,Zonotrichia capensis,0.9209241258350668,9
24007,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_54.wav,109.15594104308391,0,54.0,3.0,44100,no bird,0.0,10
24008,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_57.wav,109.15594104308391,0,57.0,3.0,44100,Zonotrichia capensis,0.9274319466567056,9
24009,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_60.wav,109.15594104308391,0,60.0,3.0,44100,Zonotrichia capensis,0.9274319466567056,9
24010,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_63.wav,109.15594104308391,0,63.0,3.0,44100,no bird,0.0,10
24011,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_66.wav,109.15594104308391,0,66.0,3.0,44100,no bird,0.0,10
24012,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_69.wav,109.15594104308391,0,69.0,3.0,44100,Zonotrichia capensis,0.8563403618742957,9
24013,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_72.wav,109.15594104308391,0,72.0,3.0,44100,Zonotrichia capensis,0.8563403618742957,9
24014,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_75.wav,109.15594104308391,0,75.0,3.0,44100,no bird,0.0,10
24015,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_78.wav,109.15594104308391,0,78.0,3.0,44100,Zonotrichia capensis,0.5961389062862066,9
24016,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_81.wav,109.15594104308391,0,81.0,3.0,44100,no bird,0.0,10
24017,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_84.wav,109.15594104308391,0,84.0,3.0,44100,Zonotrichia capensis,0.7457746106971122,9
24018,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_87.wav,109.15594104308391,0,87.0,3.0,44100,Zonotrichia capensis,0.7457746106971122,9
24019,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_90.wav,109.15594104308391,0,90.0,3.0,44100,no bird,0.0,10
24020,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_93.wav,109.15594104308391,0,93.0,3.0,44100,no bird,0.0,10
24021,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_96.wav,109.15594104308391,0,96.0,3.0,44100,Zonotrichia capensis,0.6048481997457366,9
24022,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_99.wav,109.15594104308391,0,99.0,3.0,44100,Zonotrichia capensis,0.6048481997457366,9
24023,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_102.wav,109.15594104308391,0,102.0,3.0,44100,Zonotrichia capensis,0.7788485139492289,9
24024,.\cosmos_data\Cosmos_data,XC445659 - Rufous-collared Sparrow - Zonotrichia capensis_105.wav,109.15594104308391,0,105.0,3.0,44100,Zonotrichia capensis,0.7788485139492289,9
24044,.\cosmos_data\Cosmos_data,XC445809 - White-throated Toucan - Ramphastos tucanus_0.wav,11.40156462585034,0,0.0,3.0,44100,Ramphastos tucanus,0.8658877935251562,3
24045,.\cosmos_data\Cosmos_data,XC445809 - White-throated Toucan - Ramphastos tucanus_3.wav,11.40156462585034,0,3.0,3.0,44100,Ramphastos tucanus,0.8940544071313302,3
24046,.\cosmos_data\Cosmos_data,XC445809 - White-throated Toucan - Ramphastos tucanus_6.wav,11.40156462585034,0,6.0,3.0,44100,Ramphastos tucanus,0.9104795204795204,3
24059,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_0.wav,54.33598639455782,0,0.0,3.0,44100,Celeus grammicus,0.7642326169418222,0
24060,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_3.wav,54.33598639455782,0,3.0,3.0,44100,Celeus grammicus,0.5687034048857968,0
24061,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_6.wav,54.33598639455782,0,6.0,3.0,44100,Celeus grammicus,0.8162447064319198,0
24062,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_9.wav,54.33598639455782,0,9.0,3.0,44100,Celeus grammicus,0.5796556718123955,0
24063,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_12.wav,54.33598639455782,0,12.0,3.0,44100,no bird,0.0,10
24064,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_15.wav,54.33598639455782,0,15.0,3.0,44100,Celeus grammicus,0.7162186878747144,0
24065,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_18.wav,54.33598639455782,0,18.0,3.0,44100,Celeus grammicus,0.7162186878747144,0
24066,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_21.wav,54.33598639455782,0,21.0,3.0,44100,Celeus grammicus,0.8282917523013726,0
24067,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_24.wav,54.33598639455782,0,24.0,3.0,44100,Celeus grammicus,0.9052812273595005,0
24068,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_27.wav,54.33598639455782,0,27.0,3.0,44100,Celeus grammicus,0.9179127400644318,0
24069,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_30.wav,54.33598639455782,0,30.0,3.0,44100,Celeus grammicus,1.0,0
24070,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_33.wav,54.33598639455782,0,33.0,3.0,44100,Celeus grammicus,1.0,0
24071,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_36.wav,54.33598639455782,0,36.0,3.0,44100,no bird,0.0,10
24072,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_39.wav,54.33598639455782,0,39.0,3.0,44100,Celeus grammicus,0.6199709416509627,0
24073,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_42.wav,54.33598639455782,0,42.0,3.0,44100,no bird,0.0,10
24074,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_45.wav,54.33598639455782,0,45.0,3.0,44100,Celeus grammicus,0.6262293798947334,0
24075,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_48.wav,54.33598639455782,0,48.0,3.0,44100,Celeus grammicus,0.6585769726077709,0
24076,.\cosmos_data\Cosmos_data,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus_51.wav,54.33598639455782,0,51.0,3.0,44100,Celeus grammicus,0.7298399116571233,0
24187,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_0.wav,35.82591836734694,0,0.0,3.0,44100,Thraupis episcopus,0.8068780567093221,4
24188,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_3.wav,35.82591836734694,0,3.0,3.0,44100,Thraupis episcopus,0.8068780567093221,4
24189,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_6.wav,35.82591836734694,0,6.0,3.0,44100,no bird,0.0,10
24190,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_9.wav,35.82591836734694,0,9.0,3.0,44100,Thraupis episcopus,0.1759694257565815,4
24191,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_12.wav,35.82591836734694,0,12.0,3.0,44100,Thraupis episcopus,0.9053100385949521,4
24192,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_15.wav,35.82591836734694,0,15.0,3.0,44100,Thraupis episcopus,0.9053100385949521,4
24193,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_18.wav,35.82591836734694,0,18.0,3.0,44100,Thraupis episcopus,0.7572545800538097,4
24194,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_21.wav,35.82591836734694,0,21.0,3.0,44100,Thraupis episcopus,0.8311474374700145,4
24195,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_24.wav,35.82591836734694,0,24.0,3.0,44100,Thraupis episcopus,0.8311474374700145,4
24196,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_27.wav,35.82591836734694,0,27.0,3.0,44100,Thraupis episcopus,1.0,4
24197,.\cosmos_data\Cosmos_data,XC449317 - Blue-grey Tanager - Thraupis episcopus_30.wav,35.82591836734694,0,30.0,3.0,44100,Thraupis episcopus,1.0,4
24340,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_0.wav,36.53437641723356,0,0.0,3.0,44100,Trogon viridis,0.6919899012508707,6
24341,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_3.wav,36.53437641723356,0,3.0,3.0,44100,Trogon viridis,0.8113648296226642,6
24342,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_6.wav,36.53437641723356,0,6.0,3.0,44100,Trogon viridis,0.8113648296226642,6
24343,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_9.wav,36.53437641723356,0,9.0,3.0,44100,Trogon viridis,0.3258135120823427,6
24344,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_12.wav,36.53437641723356,0,12.0,3.0,44100,Trogon viridis,0.3351634847808261,6
24345,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_15.wav,36.53437641723356,0,15.0,3.0,44100,Trogon viridis,1.0,6
24346,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_18.wav,36.53437641723356,0,18.0,3.0,44100,Trogon viridis,1.0,6
24347,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_21.wav,36.53437641723356,0,21.0,3.0,44100,Trogon viridis,1.0,6
24348,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_24.wav,36.53437641723356,0,24.0,3.0,44100,no bird,0.0,10
24349,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_27.wav,36.53437641723356,0,27.0,3.0,44100,Trogon viridis,0.7843373905049212,6
24350,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_30.wav,36.53437641723356,0,30.0,3.0,44100,Trogon viridis,0.9127959939945413,6
24351,.\cosmos_data\Cosmos_data,XC452911 - Green-backed Trogon - Trogon viridis_33.wav,36.53437641723356,0,33.0,3.0,44100,Trogon viridis,0.9127959939945413,6
24352,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_0.wav,45.59315192743764,0,0.0,3.0,44100,Celeus grammicus,0.7638547552769767,0
24353,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_3.wav,45.59315192743764,0,3.0,3.0,44100,Celeus grammicus,0.8137282704606758,0
24354,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_6.wav,45.59315192743764,0,6.0,3.0,44100,Celeus grammicus,0.9399302526584398,0
24355,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_9.wav,45.59315192743764,0,9.0,3.0,44100,Celeus grammicus,0.9106804381193112,0
24356,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_12.wav,45.59315192743764,0,12.0,3.0,44100,Celeus grammicus,0.636025385301862,0
24357,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_15.wav,45.59315192743764,0,15.0,3.0,44100,Celeus grammicus,0.34683376381670944,0
24358,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_18.wav,45.59315192743764,0,18.0,3.0,44100,no bird,0.0,10
24359,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_21.wav,45.59315192743764,0,21.0,3.0,44100,no bird,0.0,10
24360,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_24.wav,45.59315192743764,0,24.0,3.0,44100,no bird,0.0,10
24361,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_27.wav,45.59315192743764,0,27.0,3.0,44100,Celeus grammicus,0.2919836232278323,0
24362,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_30.wav,45.59315192743764,0,30.0,3.0,44100,Celeus grammicus,0.32682936194433265,0
24363,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_33.wav,45.59315192743764,0,33.0,3.0,44100,Celeus grammicus,0.3277055955477345,0
24364,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_36.wav,45.59315192743764,0,36.0,3.0,44100,Celeus grammicus,0.2924984465456093,0
24365,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_39.wav,45.59315192743764,0,39.0,3.0,44100,Celeus grammicus,0.35728838638501376,0
24366,.\cosmos_data\Cosmos_data,XC452935 - Scaly-breasted Woodpecker - Celeus grammicus_42.wav,45.59315192743764,0,42.0,3.0,44100,Celeus grammicus,0.4147966154269314,0
24367,.\cosmos_data\Cosmos_data,XC453563 - Green-backed Trogon - Trogon viridis_0.wav,54.64816326530613,0,0.0,3.0,44100,Trogon viridis,1.0,6
24368,.\cosmos_data\Cosmos_data,XC453563 - Green-backed Trogon - Trogon viridis_3.wav,54.64816326530613,0,3.0,3.0,44100,Trogon viridis,1.0,6
24369,.\cosmos_data\Cosmos_data,XC453563 - Green-backed Trogon - Trogon viridis_6.wav,54.64816326530613,0,6.0,3.0,44100,Trogon viridis,0.8891076897620599,6
