,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
19961,19961,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,39.0,3.0,48000,Trogon viridis,0.7689970135688782
19965,19965,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,51.0,3.0,48000,Trogon viridis,0.8135396242141724
19966,19966,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,54.0,3.0,48000,Trogon viridis,0.7561016082763672
19967,19967,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,57.0,3.0,48000,Trogon viridis,0.821107804775238
19968,19968,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,60.0,3.0,48000,Trogon viridis,0.71408611536026
19969,19969,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,63.0,3.0,48000,Trogon viridis,0.6564136147499084
19972,19972,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,72.0,3.0,48000,Trogon viridis,0.5338590145111084
19973,19973,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,75.0,3.0,48000,Trogon viridis,0.7661590576171875
19974,19974,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,78.0,3.0,48000,Trogon viridis,0.7385352849960327
19975,19975,./../all_10_species/,XC70232 - Green-backed Trogon - Trogon viridis viridis.mp3,85.08,0,81.0,3.0,48000,Trogon viridis,0.6003140211105347
19976,19976,./../all_10_species/,XC400648 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,30.71920833333333,0,0.0,3.0,48000,Dendrocolaptes certhia,0.6369450092315674
19986,19986,./../all_10_species/,XC275639 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,34.272666666666666,0,0.0,3.0,48000,Thraupis episcopus,0.9694401025772096
19990,19990,./../all_10_species/,XC275639 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,34.272666666666666,0,12.0,3.0,48000,Thraupis episcopus,0.6846812963485718
19992,19992,./../all_10_species/,XC275639 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,34.272666666666666,0,18.0,3.0,48000,Thraupis episcopus,0.6200541257858276
19993,19993,./../all_10_species/,XC275639 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,34.272666666666666,0,21.0,3.0,48000,Thraupis episcopus,0.661519467830658
19995,19995,./../all_10_species/,XC275639 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,34.272666666666666,0,27.0,3.0,48000,Thraupis episcopus,0.8340216279029846
20012,20012,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,3.0,3.0,48000,Microcerculus marginatus,0.7045011520385742
20013,20013,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,6.0,3.0,48000,Microcerculus marginatus,0.7318794131278992
20018,20018,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,21.0,3.0,48000,Microcerculus marginatus,0.937511146068573
20019,20019,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,24.0,3.0,48000,Microcerculus marginatus,0.996707022190094
20021,20021,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,30.0,3.0,48000,Microcerculus marginatus,0.6730007529258728
20024,20024,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,39.0,3.0,48000,Microcerculus marginatus,0.898476243019104
20025,20025,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,42.0,3.0,48000,Microcerculus marginatus,0.9729395508766174
20026,20026,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,45.0,3.0,48000,Poliocrania exsul,0.6177568435668945
20027,20027,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,48.0,3.0,48000,Microcerculus marginatus,0.6996299028396606
20030,20030,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,57.0,3.0,48000,Microcerculus marginatus,0.5238926410675049
20033,20033,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,66.0,3.0,48000,Microcerculus marginatus,0.705542266368866
20034,20034,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,69.0,3.0,48000,Microcerculus marginatus,0.957765817642212
20035,20035,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,72.0,3.0,48000,Microcerculus marginatus,0.6667550802230835
20038,20038,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,81.0,3.0,48000,Microcerculus marginatus,0.952595591545105
20039,20039,./../all_10_species/,XC42898 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,90.04408333333333,0,84.0,3.0,48000,Microcerculus marginatus,0.8429698348045349
20041,20041,./../all_10_species/,XC259685 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,21.472666666666665,0,0.0,3.0,48000,Thraupis episcopus,0.5949426293373108
20046,20046,./../all_10_species/,XC259685 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,21.472666666666665,0,15.0,3.0,48000,Thraupis episcopus,0.7727019786834717
20050,20050,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,6.0,3.0,48000,Microcerculus marginatus,0.7323528528213501
20051,20051,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,9.0,3.0,48000,Microcerculus marginatus,0.9104524850845336
20052,20052,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,12.0,3.0,48000,Microcerculus marginatus,0.5444996356964111
20053,20053,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,15.0,3.0,48000,Microcerculus marginatus,0.741461455821991
20055,20055,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,21.0,3.0,48000,Microcerculus marginatus,0.9796161651611328
20056,20056,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,24.0,3.0,48000,Microcerculus marginatus,0.995890736579895
20059,20059,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,33.0,3.0,48000,Microcerculus marginatus,0.6079695224761963
20061,20061,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,39.0,3.0,48000,Microcerculus marginatus,0.9853068590164183
20063,20063,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,45.0,3.0,48000,Microcerculus marginatus,0.9695304036140442
20065,20065,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,51.0,3.0,48000,Microcerculus marginatus,0.5447509288787842
20067,20067,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,57.0,3.0,48000,Napothera danjoui,0.8457611799240112
20069,20069,./../all_10_species/,XC60773 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,89.87479166666667,0,63.0,3.0,48000,Microcerculus marginatus,0.7857016324996948
20079,20079,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,3.0,3.0,48000,Trogon viridis,0.7498713731765747
20080,20080,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,6.0,3.0,48000,Trogon viridis,0.960620939731598
20088,20088,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,30.0,3.0,48000,Trogon viridis,0.865126371383667
20089,20089,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,33.0,3.0,48000,Trogon viridis,0.9620987176895142
20092,20092,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,42.0,3.0,48000,Chamaeza campanisona,0.5501866340637207
20094,20094,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,48.0,3.0,48000,Trogon viridis,0.5204295516014099
20095,20095,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,51.0,3.0,48000,Trogon viridis,0.9364879727363586
20096,20096,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,54.0,3.0,48000,Trogon viridis,0.9553302526474
20097,20097,./../all_10_species/,XC233033 - Green-backed Trogon - Trogon viridis.mp3,62.720020833333336,0,57.0,3.0,48000,Trogon viridis,0.8690137267112732
20102,20102,./../all_10_species/,XC255982 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.904,0,9.0,3.0,48000,Tolmomyias sulphurescens,0.7328124642372131
20103,20103,./../all_10_species/,XC255982 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.904,0,12.0,3.0,48000,Tolmomyias sulphurescens,0.7117669582366943
20105,20105,./../all_10_species/,XC255982 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.904,0,18.0,3.0,48000,Acropternis orthonyx,0.5205034017562866
20106,20106,./../all_10_species/,XC255982 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.904,0,21.0,3.0,48000,Tolmomyias sulphurescens,0.5894119739532471
20108,20108,./../all_10_species/,XC255982 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.904,0,27.0,3.0,48000,Tolmomyias sulphurescens,0.6574448347091675
20126,20126,./../all_10_species/,XC182127 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,74.95920833333334,0,51.0,3.0,48000,Attila spadiceus,0.7550532221794128
20134,20134,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,0.0,3.0,48000,Tolmomyias sulphurescens,0.9717669486999512
20135,20135,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,3.0,3.0,48000,Tolmomyias sulphurescens,0.9927396178245544
20136,20136,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,6.0,3.0,48000,Tolmomyias sulphurescens,0.939102292060852
20137,20137,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,9.0,3.0,48000,Tolmomyias sulphurescens,0.9787870049476624
20138,20138,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,12.0,3.0,48000,Tolmomyias sulphurescens,0.9245437383651732
20139,20139,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,15.0,3.0,48000,Tolmomyias sulphurescens,0.7439883947372437
20140,20140,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,18.0,3.0,48000,Tolmomyias sulphurescens,0.789433479309082
20141,20141,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,21.0,3.0,48000,Tolmomyias sulphurescens,0.7838726043701172
20142,20142,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,24.0,3.0,48000,Tolmomyias sulphurescens,0.8857561945915222
20143,20143,./../all_10_species/,XC556642 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,29.256,0,27.0,3.0,48000,Tolmomyias sulphurescens,0.913396418094635
20144,20144,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,0.0,3.0,48000,Zonotrichia capensis,0.853297233581543
20146,20146,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,6.0,3.0,48000,Zonotrichia capensis,0.6053901314735413
20148,20148,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,12.0,3.0,48000,Zonotrichia capensis,0.8840759992599487
20151,20151,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,21.0,3.0,48000,Zonotrichia capensis,0.9104619026184082
20154,20154,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,30.0,3.0,48000,Zonotrichia capensis,0.8769019246101379
20156,20156,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,36.0,3.0,48000,Zonotrichia capensis,0.7837516069412231
20159,20159,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,45.0,3.0,48000,Zonotrichia capensis,0.8347042798995972
20161,20161,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,51.0,3.0,48000,Zonotrichia capensis,0.8750275373458862
20164,20164,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,60.0,3.0,48000,Zonotrichia capensis,0.6312951445579529
20167,20167,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,69.0,3.0,48000,Zonotrichia capensis,0.880491316318512
20169,20169,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,75.0,3.0,48000,Zonotrichia capensis,0.6661691069602966
20172,20172,./../all_10_species/,XC635087 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,86.33470833333334,0,84.0,3.0,48000,Zonotrichia capensis,0.6961449384689331
20181,20181,./../all_10_species/,XC169577 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,54.072,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.5827574729919434
20185,20185,./../all_10_species/,XC169577 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,54.072,0,15.0,3.0,48000,Xiphorhynchus guttatus,0.7333369255065918
20188,20188,./../all_10_species/,XC169577 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,54.072,0,24.0,3.0,48000,Xiphorhynchus guttatus,0.5912207961082458
20198,20198,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,0.0,3.0,48000,Myioborus miniatus,0.9496463537216188
20199,20199,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,3.0,3.0,48000,Myioborus miniatus,0.8577098250389099
20200,20200,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,6.0,3.0,48000,Myioborus miniatus,0.9307087063789368
20203,20203,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,15.0,3.0,48000,Myioborus miniatus,0.93385648727417
20206,20206,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,24.0,3.0,48000,Myioborus miniatus,0.6644189357757568
20207,20207,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,27.0,3.0,48000,Myioborus miniatus,0.7481563687324524
20209,20209,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,33.0,3.0,48000,Myioborus miniatus,0.9577850699424744
20212,20212,./../all_10_species/,XC693686 - Slate-throated Whitestart - Myioborus miniatus.mp3,47.448,0,42.0,3.0,48000,Myioborus miniatus,0.9680094122886658
20231,20231,./../all_10_species/,XC3539 - Slate-throated Whitestart - Myioborus miniatus.mp3,26.69714583333333,0,0.0,3.0,48000,Myioborus miniatus,0.9279844164848328
20233,20233,./../all_10_species/,XC3539 - Slate-throated Whitestart - Myioborus miniatus.mp3,26.69714583333333,0,6.0,3.0,48000,Myioborus miniatus,0.899010419845581
20237,20237,./../all_10_species/,XC3539 - Slate-throated Whitestart - Myioborus miniatus.mp3,26.69714583333333,0,18.0,3.0,48000,Myioborus miniatus,0.9414153695106506
20239,20239,./../all_10_species/,XC3539 - Slate-throated Whitestart - Myioborus miniatus.mp3,26.69714583333333,0,24.0,3.0,48000,Myioborus miniatus,0.8948637843132019
20240,20240,./../all_10_species/,XC496546 - Pale-breasted Thrush - Turdus leucomelas leucomelas.mp3,27.36135416666667,0,0.0,3.0,48000,Turdus rufiventris,0.7487714886665344
20241,20241,./../all_10_species/,XC496546 - Pale-breasted Thrush - Turdus leucomelas leucomelas.mp3,27.36135416666667,0,3.0,3.0,48000,Turdus leucomelas,0.6411361694335938
20243,20243,./../all_10_species/,XC496546 - Pale-breasted Thrush - Turdus leucomelas leucomelas.mp3,27.36135416666667,0,9.0,3.0,48000,Turdus rufiventris,0.6258655190467834
20247,20247,./../all_10_species/,XC496546 - Pale-breasted Thrush - Turdus leucomelas leucomelas.mp3,27.36135416666667,0,21.0,3.0,48000,Turdus leucomelas,0.6740390658378601
20248,20248,./../all_10_species/,XC496546 - Pale-breasted Thrush - Turdus leucomelas leucomelas.mp3,27.36135416666667,0,24.0,3.0,48000,Turdus leucomelas,0.530752956867218
20249,20249,./../all_10_species/,XC128171 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,26.22695833333333,0,0.0,3.0,48000,Zonotrichia capensis,0.8442258834838867
20251,20251,./../all_10_species/,XC128171 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,26.22695833333333,0,6.0,3.0,48000,Zonotrichia capensis,0.8143290281295776
20255,20255,./../all_10_species/,XC128171 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,26.22695833333333,0,18.0,3.0,48000,Zonotrichia capensis,0.8624906539916992
20257,20257,./../all_10_species/,XC128171 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,26.22695833333333,0,24.0,3.0,48000,Zonotrichia capensis,0.6281370520591736
20259,20259,./../all_10_species/,XC238110 - Scaly-breasted Woodpecker - Celeus grammicus verreauxii.mp3,40.3330625,0,3.0,3.0,48000,Celeus grammicus,0.6207624077796936
20269,20269,./../all_10_species/,XC238110 - Scaly-breasted Woodpecker - Celeus grammicus verreauxii.mp3,40.3330625,0,33.0,3.0,48000,Celeus grammicus,0.625228762626648
20274,20274,./../all_10_species/,XC148256 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,32.1866875,0,9.0,3.0,48000,Aethopyga christinae,0.5743712782859802
20283,20283,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,3.0,3.0,48000,Tolmomyias sulphurescens,0.7256183624267578
20285,20285,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,9.0,3.0,48000,Tolmomyias sulphurescens,0.5107313990592957
20286,20286,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,12.0,3.0,48000,Myiarchus sagrae,0.5136403441429138
20290,20290,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,24.0,3.0,48000,Tolmomyias sulphurescens,0.8179430365562439
20293,20293,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,33.0,3.0,48000,Myiarchus sagrae,0.8134108185768127
20295,20295,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,39.0,3.0,48000,Tolmomyias sulphurescens,0.5692352652549744
20297,20297,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,45.0,3.0,48000,Tolmomyias sulphurescens,0.6159610152244568
20299,20299,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,51.0,3.0,48000,Tolmomyias sulphurescens,0.7607719898223877
20305,20305,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,69.0,3.0,48000,Myiarchus sagrae,0.5448072552680969
20306,20306,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,72.0,3.0,48000,Myiarchus sagrae,0.6314915418624878
20307,20307,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,75.0,3.0,48000,Tolmomyias sulphurescens,0.6931071281433105
20308,20308,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,78.0,3.0,48000,Tolmomyias sulphurescens,0.6401305198669434
20310,20310,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,84.0,3.0,48000,Tolmomyias sulphurescens,0.7646016478538513
20311,20311,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,87.0,3.0,48000,Tolmomyias sulphurescens,0.8345382213592529
20312,20312,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,90.0,3.0,48000,Tolmomyias sulphurescens,0.6544362902641296
20313,20313,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,93.0,3.0,48000,Myiarchus sagrae,0.9164611101150512
20314,20314,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,96.0,3.0,48000,Tolmomyias sulphurescens,0.554710328578949
20315,20315,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,99.0,3.0,48000,Tolmomyias sulphurescens,0.8958197236061096
20316,20316,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,102.0,3.0,48000,Tolmomyias sulphurescens,0.5427465438842773
20317,20317,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,105.0,3.0,48000,Tolmomyias sulphurescens,0.5334791541099548
20322,20322,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,120.0,3.0,48000,Myiarchus sagrae,0.7084760665893555
20325,20325,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,129.0,3.0,48000,Myiarchus sagrae,0.6456927061080933
20326,20326,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,132.0,3.0,48000,Tolmomyias sulphurescens,0.5224682688713074
20328,20328,./../all_10_species/,XC627074 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,154.04408333333333,0,138.0,3.0,48000,Myiarchus sagrae,0.8755029439926147
20333,20333,./../all_10_species/,XC5558 - Blue-grey Tanager - Thraupis episcopus.mp3,19.591854166666668,0,0.0,3.0,48000,Thraupis episcopus,0.6968023180961609
20334,20334,./../all_10_species/,XC5558 - Blue-grey Tanager - Thraupis episcopus.mp3,19.591854166666668,0,3.0,3.0,48000,Thraupis episcopus,0.6219391226768494
20336,20336,./../all_10_species/,XC5558 - Blue-grey Tanager - Thraupis episcopus.mp3,19.591854166666668,0,9.0,3.0,48000,Thraupis episcopus,0.6584519743919373
20339,20339,./../all_10_species/,XC5558 - Blue-grey Tanager - Thraupis episcopus.mp3,19.591854166666668,0,18.0,3.0,48000,Thraupis episcopus,0.6326667666435242
20343,20343,./../all_10_species/,XC635094 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,13.061229166666667,0,0.0,3.0,48000,Zonotrichia capensis,0.5693870782852173
20346,20346,./../all_10_species/,XC635094 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,13.061229166666667,0,9.0,3.0,48000,Zonotrichia capensis,0.9616588950157166
20347,20347,./../all_10_species/,XC493413 - Green-backed Trogon - Trogon viridis.mp3,8.974520833333333,0,0.0,3.0,48000,Trogon viridis,0.6426392793655396
20348,20348,./../all_10_species/,XC493413 - Green-backed Trogon - Trogon viridis.mp3,8.974520833333333,0,3.0,3.0,48000,Trogon viridis,0.7941486239433289
20349,20349,./../all_10_species/,XC493413 - Green-backed Trogon - Trogon viridis.mp3,8.974520833333333,0,6.0,3.0,48000,Trogon viridis,0.891061007976532
20350,20350,./../all_10_species/,XC244794 - Slate-throated Whitestart - Myioborus miniatus.mp3,46.48858333333333,0,0.0,3.0,48000,Myioborus miniatus,0.8470803499221802
20356,20356,./../all_10_species/,XC244794 - Slate-throated Whitestart - Myioborus miniatus.mp3,46.48858333333333,0,18.0,3.0,48000,Myioborus miniatus,0.927676260471344
20361,20361,./../all_10_species/,XC244794 - Slate-throated Whitestart - Myioborus miniatus.mp3,46.48858333333333,0,33.0,3.0,48000,Myioborus miniatus,0.957497537136078
20364,20364,./../all_10_species/,XC244794 - Slate-throated Whitestart - Myioborus miniatus.mp3,46.48858333333333,0,42.0,3.0,48000,Myioborus miniatus,0.956718683242798
20365,20365,./../all_10_species/,XC2143 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,8.881645833333334,0,0.0,3.0,48000,Zonotrichia capensis,0.912477970123291
20367,20367,./../all_10_species/,XC2143 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,8.881645833333334,0,6.0,3.0,48000,Zonotrichia capensis,0.7873144745826721
20368,20368,./../all_10_species/,XC47546 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,54.935520833333335,0,0.0,3.0,48000,Zonotrichia capensis,0.5961533784866333
20373,20373,./../all_10_species/,XC47546 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,54.935520833333335,0,15.0,3.0,48000,Zonotrichia capensis,0.6178190112113953
20377,20377,./../all_10_species/,XC47546 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,54.935520833333335,0,27.0,3.0,48000,Zonotrichia capensis,0.7245608568191528
20378,20378,./../all_10_species/,XC47546 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,54.935520833333335,0,30.0,3.0,48000,Zonotrichia capensis,0.6590109467506409
20382,20382,./../all_10_species/,XC47546 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,54.935520833333335,0,42.0,3.0,48000,Zonotrichia capensis,0.8290351033210754
20386,20386,./../all_10_species/,XC532932 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.2514375,0,0.0,3.0,48000,Xiphorhynchus susurrans,0.8335422277450562
20390,20390,./../all_10_species/,XC532932 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.2514375,0,12.0,3.0,48000,Xiphorhynchus susurrans,0.9067053198814392
20392,20392,./../all_10_species/,XC532932 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.2514375,0,18.0,3.0,48000,Xiphorhynchus susurrans,0.8226124048233032
