,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
9087,407,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,21.0,3.0,48000,Locustella davidi,0.40120614
9088,408,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,24.0,3.0,48000,Neomorphus geoffroyi,0.053605545
9089,409,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,27.0,3.0,48000,Neomorphus geoffroyi,0.15906666
9090,410,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,30.0,3.0,48000,Locustella davidi,0.81484616
9091,411,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,33.0,3.0,48000,Locustella davidi,0.24696381
9092,412,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,36.0,3.0,48000,Locustella davidi,0.30336335
9093,413,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,39.0,3.0,48000,Locustella davidi,0.22808895
9094,414,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,42.0,3.0,48000,Locustella davidi,0.1975164
9095,415,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,45.0,3.0,48000,Ninox japonica,0.17962427
9096,416,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,48.0,3.0,48000,Locustella davidi,0.32276526
9097,417,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,51.0,3.0,48000,Locustella davidi,0.07065491
9098,418,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,54.0,3.0,48000,Locustella davidi,0.26854986
9099,419,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190702_042000.WAV,60.0,0,57.0,3.0,48000,Locustella davidi,0.3603068
9100,420,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,0.0,3.0,48000,Arremon brunneinucha,0.035758913
9101,421,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.03842641
9102,422,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,6.0,3.0,48000,Microrhopias quixensis,0.16586441
9103,423,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,9.0,3.0,48000,Phylloscopus coronatus,0.059083838
9104,424,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,12.0,3.0,48000,Pycnoptilus floccosus,0.04852884
9105,425,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,15.0,3.0,48000,Pachysylvia hypoxantha,0.09209918
9106,426,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,18.0,3.0,48000,Pachysylvia hypoxantha,0.07345512
9107,427,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,21.0,3.0,48000,Pachysylvia hypoxantha,0.38143498
9108,428,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,24.0,3.0,48000,Pachysylvia hypoxantha,0.21367979
9109,429,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,27.0,3.0,48000,Sciaphylax hemimelaena,0.15089841
9110,430,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,30.0,3.0,48000,Chrysococcyx xanthorhynchus,0.12879315
9111,431,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,33.0,3.0,48000,Microrhopias quixensis,0.061674874
9112,432,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,36.0,3.0,48000,Hylophylax naevius,0.019438352
9113,433,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,39.0,3.0,48000,Xiphorhynchus guttatus,0.023782907
9114,434,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,42.0,3.0,48000,Limnothlypis swainsonii,0.094785064
9115,435,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,45.0,3.0,48000,Pachysylvia hypoxantha,0.10618203
9116,436,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,48.0,3.0,48000,Pachysylvia hypoxantha,0.1215141
9117,437,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,51.0,3.0,48000,Setophaga citrina,0.018883511
9118,438,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,54.0,3.0,48000,Thamnistes anabatinus,0.037121844
9119,439,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190612_141000.WAV,60.0,0,57.0,3.0,48000,Microrhopias quixensis,0.7708622
9120,440,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,0.0,3.0,48000,Charadrius leschenaultii,0.013256828
9121,441,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,3.0,3.0,48000,Sporophila palustris,0.02331282
9122,442,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,6.0,3.0,48000,Sporophila palustris,0.014878816
9123,443,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,9.0,3.0,48000,Myrmotherula brachyura,0.0224836
9124,444,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,12.0,3.0,48000,Charadrius leschenaultii,0.020991337
9125,445,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,15.0,3.0,48000,Poecilotriccus plumbeiceps,0.07689926
9126,446,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,18.0,3.0,48000,Antrostomus ridgwayi,0.01159898
9127,447,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,21.0,3.0,48000,Poecilotriccus plumbeiceps,0.054977186
9128,448,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,24.0,3.0,48000,Myrmotherula brachyura,0.014435657
9129,449,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,27.0,3.0,48000,Hemiprocne longipennis,0.026124114
9130,450,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,30.0,3.0,48000,Selenidera piperivora,0.022591148
9131,451,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,33.0,3.0,48000,Chalcophaps stephani,0.009712815
9132,452,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,36.0,3.0,48000,Hypocnemis peruviana,0.005796489
9133,453,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,39.0,3.0,48000,Hemiprocne longipennis,0.018101187
9134,454,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,42.0,3.0,48000,Hypocnemis peruviana,0.008086755
9135,455,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,45.0,3.0,48000,Chalcophaps stephani,0.0076008257
9136,456,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,48.0,3.0,48000,Sporophila palustris,0.007405456
9137,457,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,51.0,3.0,48000,Hypocnemis peruviana,0.007089682
9138,458,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,54.0,3.0,48000,Hypocnemis peruviana,0.0055335066
9139,459,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190620_161000.WAV,60.0,0,57.0,3.0,48000,Hypocnemis peruviana,0.0044637686
9140,460,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,0.0,3.0,48000,Hypocnemis peruviana,0.0056508854
9141,461,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,3.0,3.0,48000,Lophostrix cristata,0.02060183
9142,462,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,6.0,3.0,48000,Lophostrix cristata,0.0061522983
9143,463,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,9.0,3.0,48000,Lophostrix cristata,0.026813881
9144,464,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,12.0,3.0,48000,Hylexetastes stresemanni,0.017865196
9145,465,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,15.0,3.0,48000,Hylexetastes stresemanni,0.006669203
9146,466,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,18.0,3.0,48000,Hypocnemis peruviana,0.005436565
9147,467,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,21.0,3.0,48000,Hypocnemis peruviana,0.0045483066
9148,468,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,24.0,3.0,48000,Hylexetastes stresemanni,0.0071221637
9149,469,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,27.0,3.0,48000,Hylexetastes stresemanni,0.009262101
9150,470,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,30.0,3.0,48000,Lophostrix cristata,0.013078256
9151,471,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,33.0,3.0,48000,Lophostrix cristata,0.0171237
9152,472,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,36.0,3.0,48000,Hypocnemis peruviana,0.0060798503
9153,473,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,39.0,3.0,48000,Hypocnemis peruviana,0.0065033953
9154,474,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,42.0,3.0,48000,Lophostrix cristata,0.042933814
9155,475,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,45.0,3.0,48000,Hylexetastes stresemanni,0.019106423
9156,476,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,48.0,3.0,48000,Hylexetastes stresemanni,0.013452016
9157,477,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,51.0,3.0,48000,Sicalis auriventris,0.005965272
9158,478,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,54.0,3.0,48000,Hylexetastes stresemanni,0.005419688
9159,479,./../Stratified_Random_Sample_Peru2019_Subset/AM3_samples/,20190616_111000.WAV,60.0,0,57.0,3.0,48000,Lophostrix cristata,0.0067959996
9160,0,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,0.0,3.0,48000,Ducula basilica,0.0104290414601564
9161,1,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,3.0,3.0,48000,Ducula basilica,0.0403629802167415
9162,2,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,6.0,3.0,48000,Ducula basilica,0.0134064853191375
9163,3,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,9.0,3.0,48000,Ducula basilica,0.0337928608059883
9164,4,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,12.0,3.0,48000,Ducula basilica,0.0355924144387245
9165,5,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,15.0,3.0,48000,Ducula basilica,0.0117061268538236
9166,6,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,18.0,3.0,48000,Urosphena squameiceps,0.0095157148316502
9167,7,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,21.0,3.0,48000,Ducula basilica,0.0083726504817605
9168,8,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,24.0,3.0,48000,Urosphena squameiceps,0.0185255147516727
9169,9,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,27.0,3.0,48000,Urosphena squameiceps,0.0573838762938976
9170,10,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,30.0,3.0,48000,Smithornis rufolateralis,0.0156617518514394
9171,11,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,33.0,3.0,48000,Urosphena squameiceps,0.1491797417402267
9172,12,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,36.0,3.0,48000,Urosphena squameiceps,0.0292387902736663
9173,13,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,39.0,3.0,48000,Urosphena squameiceps,0.02007164247334
9174,14,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,42.0,3.0,48000,Urosphena squameiceps,0.0368285849690437
9175,15,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,45.0,3.0,48000,Urosphena squameiceps,0.0319554433226585
9176,16,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,48.0,3.0,48000,Urosphena squameiceps,0.0330662839114666
9177,17,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,51.0,3.0,48000,Smithornis rufolateralis,0.0103584108874201
9178,18,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,54.0,3.0,48000,Urosphena squameiceps,0.0465064160525798
9179,19,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190617_220000.WAV,60.0,0,57.0,3.0,48000,Urosphena squameiceps,0.025024838745594
9180,20,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,0.0,3.0,48000,Coturnix coturnix,0.0039229542016983
9181,21,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,3.0,3.0,48000,Sporophila palustris,0.0053794244304299
9182,22,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,6.0,3.0,48000,Coturnix coturnix,0.0044410098344087
9183,23,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,9.0,3.0,48000,Malurus leucopterus,0.0043822955340147
9184,24,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,12.0,3.0,48000,Sicalis auriventris,0.0037814588285982
9185,25,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,15.0,3.0,48000,Cyanoptila cyanomelana,0.0046570436097681
9186,26,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,18.0,3.0,48000,Sporophila palustris,0.005032664630562
9187,27,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,21.0,3.0,48000,Malurus leucopterus,0.0050171203911304
9188,28,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,24.0,3.0,48000,Coturnix coturnix,0.0045160287991166
9189,29,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,27.0,3.0,48000,Nothura darwinii,0.006906159222126
9190,30,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,30.0,3.0,48000,Coturnix coturnix,0.0051534976810216
9191,31,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,33.0,3.0,48000,Coturnix coturnix,0.0039667533710598
9192,32,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,36.0,3.0,48000,Coturnix coturnix,0.0050042835064232
9193,33,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,39.0,3.0,48000,Coturnix coturnix,0.0042632236145436
9194,34,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,42.0,3.0,48000,Malurus leucopterus,0.0045830262824893
9195,35,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,45.0,3.0,48000,Coturnix coturnix,0.0042828116565942
9196,36,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,48.0,3.0,48000,Cyanoptila cyanomelana,0.0054783704690635
9197,37,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,51.0,3.0,48000,Nothura darwinii,0.00536146806553
9198,38,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,54.0,3.0,48000,Nothura darwinii,0.0053065745159983
9199,39,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190616_153000.WAV,60.0,0,57.0,3.0,48000,Nothura darwinii,0.004432441201061
9200,40,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,0.0,3.0,48000,Megascops watsonii,0.0799196660518646
9201,41,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,3.0,3.0,48000,Nyctibius leucopterus,0.2492726147174835
9202,42,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,6.0,3.0,48000,Podargus ocellatus,0.1001686081290245
9203,43,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,9.0,3.0,48000,Lophostrix cristata,0.1063787341117858
9204,44,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,12.0,3.0,48000,Phodilus badius,0.1190427839756012
9205,45,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,15.0,3.0,48000,Podargus ocellatus,0.0552388429641723
9206,46,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,18.0,3.0,48000,Megascops watsonii,0.0690409317612648
9207,47,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,21.0,3.0,48000,Lophostrix cristata,0.15044666826725
9208,48,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,24.0,3.0,48000,Megascops watsonii,0.0994801446795463
9209,49,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,27.0,3.0,48000,Phodilus badius,0.0641105622053146
9210,50,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,30.0,3.0,48000,Megascops watsonii,0.1081113293766975
9211,51,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,33.0,3.0,48000,Nyctibius leucopterus,0.1421496272087097
9212,52,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,36.0,3.0,48000,Lophostrix cristata,0.232884407043457
9213,53,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,39.0,3.0,48000,Otus rufescens,0.1268470287322998
9214,54,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,42.0,3.0,48000,Megascops watsonii,0.0876529142260551
9215,55,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,45.0,3.0,48000,Nyctibius leucopterus,0.0984062626957893
9216,56,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,48.0,3.0,48000,Nyctibius leucopterus,0.1852242946624755
9217,57,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,51.0,3.0,48000,Lophostrix cristata,0.2012973427772522
9218,58,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,54.0,3.0,48000,Lophostrix cristata,0.0638778805732727
9219,59,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190704_055000.WAV,60.0,0,57.0,3.0,48000,Lophostrix cristata,0.477656751871109
9220,60,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,0.0,3.0,48000,Dendrocolaptes platyrostris,0.0221293605864048
9221,61,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,3.0,3.0,48000,Hemitriccus inornatus,0.0158763099461793
9222,62,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,6.0,3.0,48000,Pitta maxima,0.0083295842632651
9223,63,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,9.0,3.0,48000,Tyrannopsis sulphurea,0.6068199276924133
9224,64,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,12.0,3.0,48000,Halcyon badia,0.0345511697232723
9225,65,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,15.0,3.0,48000,Cyanerpes caeruleus,0.0165097769349813
9226,66,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,18.0,3.0,48000,Accipiter hiogaster,0.0109299793839454
9227,67,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,21.0,3.0,48000,Hemitriccus inornatus,0.0111572630703449
9228,68,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,24.0,3.0,48000,Hemitriccus inornatus,0.0132583826780319
9229,69,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,27.0,3.0,48000,Cyanerpes caeruleus,0.0106936823576688
9230,70,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,30.0,3.0,48000,Platysteira blissetti,0.0749870091676712
9231,71,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,33.0,3.0,48000,Dendrocolaptes platyrostris,0.0132579831406474
9232,72,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,36.0,3.0,48000,Akletos goeldii,0.0050868112593889
9233,73,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,39.0,3.0,48000,Hemitriccus inornatus,0.0236957147717475
9234,74,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,42.0,3.0,48000,Micrastur mirandollei,0.0371303930878639
9235,75,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,45.0,3.0,48000,Hemitriccus inornatus,0.0154698183760046
9236,76,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,48.0,3.0,48000,Myrmelastes humaythae,0.0584687776863575
9237,77,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,51.0,3.0,48000,Hemitriccus inornatus,0.0240585841238498
9238,78,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,54.0,3.0,48000,Halcyon badia,0.0958667024970054
9239,79,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190702_210000.WAV,60.0,0,57.0,3.0,48000,Halcyon badia,0.0971628352999687
9240,80,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,0.0,3.0,48000,Lophostrix cristata,0.1501076817512512
9241,81,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,3.0,3.0,48000,Lophostrix cristata,0.0928171649575233
9242,82,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,6.0,3.0,48000,Lophostrix cristata,0.1968747675418853
9243,83,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,9.0,3.0,48000,Lophostrix cristata,0.12419443577528
9244,84,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,12.0,3.0,48000,Lophostrix cristata,0.4171110093593597
9245,85,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,15.0,3.0,48000,Lophostrix cristata,0.1253441423177719
9246,86,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,18.0,3.0,48000,Lophostrix cristata,0.4905889630317688
9247,87,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,21.0,3.0,48000,Lophostrix cristata,0.0720478743314743
9248,88,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,24.0,3.0,48000,Lophostrix cristata,0.1400953084230423
9249,89,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,27.0,3.0,48000,Batrachostomus septimus,0.1319400817155838
9250,90,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,30.0,3.0,48000,Hylexetastes stresemanni,0.0424017608165741
9251,91,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,33.0,3.0,48000,Lophostrix cristata,0.2715171873569488
9252,92,./../Stratified_Random_Sample_Peru2019_Subset/AM4_samples/,20190630_005000.WAV,60.0,0,36.0,3.0,48000,Lophostrix cristata,0.2403590530157089
