Folder,Clip,Bird(s)?
WWF1_samples_split,5D2F1018_13.WAV,y
WWF1_samples_split,5D2148C0_5.WAV,n
WWF1_samples_split,5D2F1018_3.WAV,y
WWF1_samples_split,5D2B9ED8_12.WAV,n
WWF1_samples_split,5D0EFDF0_7.WAV,n
WWF1_samples_split,5D1FA9E8_11.WAV,n
WWF1_samples_split,5D30B5F8_15.WAV,n
WWF1_samples_split,5D1D8A28_11.WAV,n
WWF1_samples_split,5D2B9ED8_17.WAV,n
WWF1_samples_split,5D1AF2E0_15.WAV,y
WWF1_samples_split,5D2F5410_1.WAV,y
WWF1_samples_split,5D28B330_15.WAV,y
WWF1_samples_split,5D2DFDE0_10.WAV,n
WWF1_samples_split,5D2509B0_17.WAV,n
WWF1_samples_split,5D268A10_19.WAV,n
WWF1_samples_split,5D2F1018_19.WAV,y
WWF1_samples_split,5D2303B8_8.WAV,n
WWF1_samples_split,5D16AA00_19.WAV,n
WWF1_samples_split,5D2509B0_2.WAV,n
WWF1_samples_split,5D268A10_15.WAV,n
WWF1_samples_split,5D2CC880_13.WAV,n
WWF1_samples_split,5D1D0DF0_1.WAV,y
WWF1_samples_split,5D123240_14.WAV,n
WWF1_samples_split,5D10E0C0_1.WAV,n
WWF1_samples_split,5D268A10_13.WAV,n
WWF1_samples_split,5D2CC880_2.WAV,n
WWF1_samples_split,5D123240_4.WAV,n
WWF1_samples_split,5D0EFDF0_19.WAV,n
WWF1_samples_split,5D14BB78_9.WAV,y
WWF1_samples_split,5D1FA9E8_9.WAV,n
WWF1_samples_split,5D2303B8_12.WAV,n
WWF1_samples_split,5D1D0DF0_8.WAV,n
WWF1_samples_split,5D268A10_16.WAV,n
WWF1_samples_split,5D2148C0_14.WAV,n
WWF1_samples_split,5D1AF2E0_17.WAV,n
WWF1_samples_split,5D1FA9E8_12.WAV,n
WWF1_samples_split,5D1AF2E0_0.WAV,n
WWF1_samples_split,5D234558_11.WAV,n
WWF1_samples_split,5D30B5F8_3.WAV,n
WWF1_samples_split,5D2148C0_8.WAV,n
WWF1_samples_split,5D2DFDE0_3.WAV,y
WWF1_samples_split,5D28B330_8.WAV,y
WWF1_samples_split,5D2F1018_17.WAV,y
WWF1_samples_split,5D1D8A28_19.WAV,y
WWF1_samples_split,5D2B9ED8_1.WAV,n
WWF1_samples_split,5D0EFDF0_6.WAV,n
WWF1_samples_split,5D0EFDF0_2.WAV,n
WWF1_samples_split,5D19AD18_14.WAV,n
WWF1_samples_split,5D2303B8_0.WAV,n
WWF1_samples_split,5D10E0C0_18.WAV,n
WWF1_samples_split,5D2509B0_11.WAV,n
WWF1_samples_split,5D2F5410_19.WAV,y
WWF1_samples_split,5D14BB78_18.WAV,y
WWF1_samples_split,5D19AD18_19.WAV,n
WWF1_samples_split,5D2F1018_16.WAV,y
WWF1_samples_split,5D123240_10.WAV,n
WWF1_samples_split,5D1FA9E8_17.WAV,n
WWF1_samples_split,5D1AF2E0_4.WAV,n
WWF1_samples_split,5D2148C0_19.WAV,n
WWF1_samples_split,5D2303B8_18.WAV,n
WWF1_samples_split,5D1D0DF0_9.WAV,n
WWF1_samples_split,5D1D0DF0_12.WAV,n
WWF1_samples_split,5D2F1018_11.WAV,y
WWF1_samples_split,5D2CC880_12.WAV,n
WWF1_samples_split,5D19AD18_3.WAV,n
WWF1_samples_split,5D1FA9E8_10.WAV,n
WWF1_samples_split,5D0EFDF0_15.WAV,y
WWF1_samples_split,5D2148C0_1.WAV,n
WWF1_samples_split,5D28B330_12.WAV,y
WWF1_samples_split,5D234558_10.WAV,n
WWF1_samples_split,5D2F5410_17.WAV,y
WWF1_samples_split,5D10E0C0_10.WAV,n
WWF1_samples_split,5D28B330_11.WAV,n
WWF1_samples_split,5D123240_15.WAV,n
WWF1_samples_split,5D19AD18_10.WAV,n
WWF1_samples_split,5D187A10_14.WAV,n
WWF1_samples_split,5D19AD18_11.WAV,n
WWF1_samples_split,5D2148C0_11.WAV,n
WWF1_samples_split,5D1FA9E8_3.WAV,n
WWF1_samples_split,5D2CC880_16.WAV,n
WWF1_samples_split,5D19AD18_5.WAV,n
WWF1_samples_split,5D2CC880_3.WAV,n
WWF1_samples_split,5D1D8A28_17.WAV,n
WWF1_samples_split,5D19AD18_7.WAV,n
WWF1_samples_split,5D14BB78_7.WAV,y
WWF1_samples_split,5D123240_16.WAV,n
WWF1_samples_split,5D2DFDE0_2.WAV,y
WWF1_samples_split,5D2B9ED8_16.WAV,n
WWF1_samples_split,5D2F5410_0.WAV,y
WWF1_samples_split,5D14BB78_17.WAV,y
WWF1_samples_split,5D2B9ED8_9.WAV,n
WWF1_samples_split,5D30B5F8_14.WAV,n
WWF1_samples_split,5D1AF2E0_7.WAV,n
WWF1_samples_split,5D30B5F8_0.WAV,y
WWF1_samples_split,5D2509B0_1.WAV,n
WWF1_samples_split,5D2DFDE0_11.WAV,n
WWF1_samples_split,5D0EFDF0_13.WAV,y
WWF1_samples_split,5D2CC880_19.WAV,y
WWF1_samples_split,5D2DFDE0_9.WAV,y
WWF1_samples_split,5D10E0C0_15.WAV,n
WWF1_samples_split,5D1D8A28_6.WAV,n
WWF1_samples_split,5D19AD18_9.WAV,n
WWF1_samples_split,5D16AA00_4.WAV,n
WWF1_samples_split,5D30B5F8_17.WAV,n
WWF1_samples_split,5D187A10_1.WAV,n
WWF1_samples_split,5D123240_17.WAV,n
WWF1_samples_split,5D2F5410_2.WAV,n
WWF1_samples_split,5D0EFDF0_8.WAV,n
WWF1_samples_split,5D2148C0_9.WAV,n
WWF1_samples_split,5D30B5F8_9.WAV,n
WWF1_samples_split,5D14BB78_11.WAV,y
WWF1_samples_split,5D1FA9E8_14.WAV,n
WWF1_samples_split,5D1FA9E8_6.WAV,y
WWF1_samples_split,5D1D0DF0_11.WAV,n
WWF1_samples_split,5D2509B0_8.WAV,y
WWF1_samples_split,5D187A10_13.WAV,n
AM30_samples_split,20190625_010000_14.WAV,n
AM30_samples_split,20190706_062000_14.WAV,n
AM30_samples_split,20190701_200000_8.WAV,n
AM30_samples_split,20190621_202000_5.WAV,y
AM30_samples_split,20190620_093000_7.WAV,y
AM30_samples_split,20190620_094000_6.WAV,n
AM30_samples_split,20190629_131000_14.WAV,y
AM30_samples_split,20190620_191000_11.WAV,n
AM30_samples_split,20190705_225000_9.WAV,n
AM30_samples_split,20190629_131000_12.WAV,y
AM30_samples_split,20190705_225000_6.WAV,n
AM30_samples_split,20190621_202000_19.WAV,y
AM30_samples_split,20190706_231000_2.WAV,n
AM30_samples_split,20190627_081000_14.WAV,n
AM30_samples_split,20190706_231000_12.WAV,n
AM30_samples_split,20190620_093000_8.WAV,y
AM30_samples_split,20190620_094000_11.WAV,n
AM30_samples_split,20190705_225000_19.WAV,n
AM30_samples_split,20190706_062000_18.WAV,n
AM30_samples_split,20190620_190000_5.WAV,n
AM30_samples_split,20190620_094000_12.WAV,n
AM30_samples_split,20190620_191000_10.WAV,n
AM30_samples_split,20190630_212000_16.WAV,n
AM30_samples_split,20190629_131000_3.WAV,y
AM30_samples_split,20190628_095000_13.WAV,n
AM30_samples_split,20190703_094000_2.WAV,n
AM30_samples_split,20190619_183000_7.WAV,n
AM30_samples_split,20190705_094000_1.WAV,n
AM30_samples_split,20190620_093000_17.WAV,n
AM30_samples_split,20190621_202000_0.WAV,y
AM30_samples_split,20190627_081000_19.WAV,n
AM30_samples_split,20190620_093000_2.WAV,n
AM30_samples_split,20190619_091000_16.WAV,n
AM30_samples_split,20190620_191000_2.WAV,n
AM30_samples_split,20190630_044000_19.WAV,n
AM30_samples_split,20190630_044000_14.WAV,n
AM30_samples_split,20190706_125000_4.WAV,y
AM30_samples_split,20190705_162000_15.WAV,y
AM30_samples_split,20190620_190000_10.WAV,n
AM30_samples_split,20190625_010000_10.WAV,n
AM30_samples_split,20190705_162000_16.WAV,y
AM30_samples_split,20190703_094000_19.WAV,y
AM30_samples_split,20190630_212000_6.WAV,n
AM30_samples_split,20190705_194000_3.WAV,n
AM30_samples_split,20190626_193000_12.WAV,n
AM30_samples_split,20190630_212000_1.WAV,n
AM30_samples_split,20190630_212000_9.WAV,n
AM30_samples_split,20190620_093000_5.WAV,n
AM30_samples_split,20190705_194000_9.WAV,n
AM30_samples_split,20190626_193000_10.WAV,y
AM30_samples_split,20190703_094000_1.WAV,n
AM30_samples_split,20190706_125000_13.WAV,n
AM30_samples_split,20190626_193000_14.WAV,n
AM30_samples_split,20190703_094000_17.WAV,n
AM30_samples_split,20190628_095000_3.WAV,n
AM30_samples_split,20190630_212000_13.WAV,n
AM30_samples_split,20190630_044000_2.WAV,y
AM30_samples_split,20190625_010000_8.WAV,y
AM30_samples_split,20190706_062000_4.WAV,n
AM30_samples_split,20190620_093000_19.WAV,y
AM30_samples_split,20190701_200000_3.WAV,n
AM30_samples_split,20190703_094000_11.WAV,y
AM30_samples_split,20190705_162000_12.WAV,y
AM30_samples_split,20190703_094000_7.WAV,n
AM30_samples_split,20190705_194000_7.WAV,y
AM30_samples_split,20190706_125000_12.WAV,n
AM30_samples_split,20190625_010000_5.WAV,n
AM30_samples_split,20190620_191000_16.WAV,n
AM30_samples_split,20190620_191000_5.WAV,n
AM30_samples_split,20190630_044000_1.WAV,n
AM30_samples_split,20190620_093000_10.WAV,n
AM30_samples_split,20190628_095000_18.WAV,n
AM30_samples_split,20190705_225000_15.WAV,n
AM30_samples_split,20190701_200000_18.WAV,n
AM30_samples_split,20190626_193000_2.WAV,n
AM30_samples_split,20190620_191000_7.WAV,n
AM30_samples_split,20190701_200000_7.WAV,n
AM30_samples_split,20190628_095000_16.WAV,n
AM30_samples_split,20190705_094000_8.WAV,n
AM30_samples_split,20190625_010000_15.WAV,n
AM30_samples_split,20190620_190000_7.WAV,n
AM30_samples_split,20190625_010000_16.WAV,y
AM30_samples_split,20190626_193000_3.WAV,n
AM30_samples_split,20190701_200000_11.WAV,n
AM30_samples_split,20190705_194000_11.WAV,y
AM30_samples_split,20190619_091000_1.WAV,y
AM30_samples_split,20190619_183000_1.WAV,y
AM30_samples_split,20190626_193000_5.WAV,n
AM30_samples_split,20190706_062000_7.WAV,n
AM30_samples_split,20190620_190000_9.WAV,n
AM30_samples_split,20190620_094000_16.WAV,y
AM30_samples_split,20190619_091000_14.WAV,y
AM30_samples_split,20190706_231000_13.WAV,n
AM30_samples_split,20190630_044000_11.WAV,n
AM30_samples_split,20190625_010000_19.WAV,y
AM30_samples_split,20190703_094000_10.WAV,n
AM30_samples_split,20190630_044000_3.WAV,y
AM30_samples_split,20190706_231000_11.WAV,n
AM30_samples_split,20190620_190000_0.WAV,n
AM30_samples_split,20190620_191000_12.WAV,n
AM30_samples_split,20190705_094000_9.WAV,y
AM30_samples_split,20190621_202000_6.WAV,y
AM30_samples_split,20190620_093000_6.WAV,y
AM30_samples_split,20190701_200000_15.WAV,n
AM30_samples_split,20190619_183000_0.WAV,n
AM30_samples_split,20190703_094000_4.WAV,y
AM30_samples_split,20190619_091000_18.WAV,y
AM30_samples_split,20190630_212000_5.WAV,n
AM30_samples_split,20190705_225000_14.WAV,n
AM30_samples_split,20190630_044000_17.WAV,n
AM30_samples_split,20190627_081000_0.WAV,y
AM30_samples_split,20190619_091000_3.WAV,n
AM30_samples_split,20190621_202000_12.WAV,y
AM30_samples_split,20190619_183000_16.WAV,n
AM30_samples_split,20190621_202000_11.WAV,y
AM30_samples_split,20190703_094000_0.WAV,n
AM30_samples_split,20190620_094000_13.WAV,n
AM30_samples_split,20190620_191000_4.WAV,n
AM30_samples_split,20190619_183000_4.WAV,n
AM30_samples_split,20190630_212000_0.WAV,y
AM30_samples_split,20190625_010000_4.WAV,y
AM30_samples_split,20190630_044000_16.WAV,n
AM30_samples_split,20190627_081000_18.WAV,n
AM30_samples_split,20190706_125000_5.WAV,y
AM30_samples_split,20190626_193000_7.WAV,y
AM30_samples_split,20190630_044000_15.WAV,n
AM30_samples_split,20190705_094000_14.WAV,n
AM30_samples_split,20190706_231000_1.WAV,n
AM30_samples_split,20190705_225000_0.WAV,n
AM30_samples_split,20190630_044000_7.WAV,y
AM30_samples_split,20190620_093000_12.WAV,n
AM30_samples_split,20190706_062000_3.WAV,n
AM30_samples_split,20190630_044000_10.WAV,y
AM30_samples_split,20190705_162000_14.WAV,n
AM30_samples_split,20190630_212000_12.WAV,y
AM30_samples_split,20190620_190000_19.WAV,y
AM30_samples_split,20190619_091000_17.WAV,y
AM30_samples_split,20190706_125000_9.WAV,y
AM30_samples_split,20190706_231000_0.WAV,n
AM30_samples_split,20190620_190000_2.WAV,n
AM30_samples_split,20190620_093000_13.WAV,n
AM30_samples_split,20190628_095000_10.WAV,y
AM30_samples_split,20190630_212000_19.WAV,y
AM30_samples_split,20190626_193000_1.WAV,n
AM30_samples_split,20190620_190000_11.WAV,n
AM30_samples_split,20190619_091000_4.WAV,y
AM30_samples_split,20190627_081000_3.WAV,y
AM30_samples_split,20190706_062000_2.WAV,n
AM30_samples_split,20190630_212000_4.WAV,y
AM30_samples_split,20190620_190000_14.WAV,n
AM30_samples_split,20190706_125000_11.WAV,y
AM30_samples_split,20190630_212000_14.WAV,y
AM30_samples_split,20190705_162000_10.WAV,y
AM30_samples_split,20190629_131000_17.WAV,y
AM30_samples_split,20190705_225000_2.WAV,n
AM30_samples_split,20190626_193000_0.WAV,n
AM30_samples_split,20190701_200000_2.WAV,n
AM30_samples_split,20190705_094000_2.WAV,n
AM30_samples_split,20190705_162000_3.WAV,y
AM30_samples_split,20190706_231000_9.WAV,n
AM30_samples_split,20190706_231000_15.WAV,n
AM30_samples_split,20190619_183000_13.WAV,y
AM30_samples_split,20190705_194000_15.WAV,y
AM30_samples_split,20190705_194000_2.WAV,y
AM30_samples_split,20190629_131000_4.WAV,y
AM30_samples_split,20190706_231000_10.WAV,n
AM30_samples_split,20190630_212000_18.WAV,y
AM30_samples_split,20190629_131000_6.WAV,y
AM30_samples_split,20190705_194000_18.WAV,y
AM30_samples_split,20190619_183000_18.WAV,n
AM30_samples_split,20190620_093000_3.WAV,y
AM30_samples_split,20190629_131000_5.WAV,y
AM30_samples_split,20190630_044000_6.WAV,y
AM30_samples_split,20190626_193000_16.WAV,y
AM30_samples_split,20190627_081000_10.WAV,n
AM30_samples_split,20190629_131000_10.WAV,y
AM30_samples_split,20190620_093000_0.WAV,n
AM30_samples_split,20190705_225000_12.WAV,y
AM30_samples_split,20190625_010000_12.WAV,n
AM30_samples_split,20190620_191000_13.WAV,n
AM30_samples_split,20190701_200000_6.WAV,y
AM30_samples_split,20190620_093000_15.WAV,n
AM30_samples_split,20190621_202000_1.WAV,y
AM30_samples_split,20190620_094000_4.WAV,y
AM30_samples_split,20190705_194000_8.WAV,y
AM30_samples_split,20190628_095000_14.WAV,y
AM30_samples_split,20190625_010000_7.WAV,n
AM30_samples_split,20190621_202000_15.WAV,y
AM30_samples_split,20190705_094000_19.WAV,n
AM30_samples_split,20190705_094000_0.WAV,n
AM30_samples_split,20190706_125000_1.WAV,n
AM30_samples_split,20190627_081000_5.WAV,n
AM30_samples_split,20190705_094000_10.WAV,n
AM30_samples_split,20190706_125000_18.WAV,y
AM30_samples_split,20190620_094000_0.WAV,n
AM30_samples_split,20190628_095000_2.WAV,y
AM30_samples_split,20190705_225000_10.WAV,n
AM30_samples_split,20190621_202000_10.WAV,y
AM30_samples_split,20190630_044000_8.WAV,y
AM30_samples_split,20190625_010000_2.WAV,n
AM30_samples_split,20190705_162000_19.WAV,y
AM30_samples_split,20190630_212000_17.WAV,n
AM30_samples_split,20190629_131000_7.WAV,y
AM30_samples_split,20190620_190000_15.WAV,n
AM30_samples_split,20190627_081000_9.WAV,y
AM30_samples_split,20190706_231000_14.WAV,n
AM30_samples_split,20190620_094000_7.WAV,n
AM30_samples_split,20190705_194000_12.WAV,y
AM30_samples_split,20190625_010000_18.WAV,n
AM30_samples_split,20190619_091000_6.WAV,y
AM30_samples_split,20190703_094000_12.WAV,n
AM30_samples_split,20190621_202000_17.WAV,y
AM30_samples_split,20190627_081000_15.WAV,n
AM30_samples_split,20190629_131000_2.WAV,y
AM30_samples_split,20190619_091000_9.WAV,y
AM30_samples_split,20190628_095000_1.WAV,y
AM30_samples_split,20190621_202000_7.WAV,y
AM30_samples_split,20190706_125000_0.WAV,y
AM30_samples_split,20190706_062000_17.WAV,n
AM30_samples_split,20190706_125000_16.WAV,y
AM30_samples_split,20190706_125000_8.WAV,y
AM30_samples_split,20190630_044000_4.WAV,n
AM30_samples_split,20190701_200000_5.WAV,y
AM30_samples_split,20190627_081000_17.WAV,n
AM30_samples_split,20190705_225000_5.WAV,n
AM30_samples_split,20190620_094000_14.WAV,y
AM30_samples_split,20190627_081000_11.WAV,n
AM30_samples_split,20190703_094000_3.WAV,n
AM30_samples_split,20190628_095000_7.WAV,y
AM30_samples_split,20190620_094000_17.WAV,y
AM30_samples_split,20190705_162000_1.WAV,y
AM30_samples_split,20190705_225000_11.WAV,n
AM30_samples_split,20190630_044000_0.WAV,n
AM30_samples_split,20190619_183000_9.WAV,y
AM30_samples_split,20190629_131000_18.WAV,y
AM30_samples_split,20190630_212000_8.WAV,y
AM30_samples_split,20190705_162000_18.WAV,y
AM30_samples_split,20190619_183000_11.WAV,n
AM30_samples_split,20190620_094000_3.WAV,y
AM30_samples_split,20190620_190000_8.WAV,n
AM30_samples_split,20190705_162000_0.WAV,n
AM30_samples_split,20190628_095000_9.WAV,n
AM30_samples_split,20190705_162000_9.WAV,y
AM30_samples_split,20190620_191000_19.WAV,n
AM30_samples_split,20190701_200000_14.WAV,n
AM30_samples_split,20190705_194000_19.WAV,y
AM30_samples_split,20190619_183000_12.WAV,y
AM30_samples_split,20190705_225000_17.WAV,n
AM30_samples_split,20190630_212000_2.WAV,y
AM30_samples_split,20190619_183000_19.WAV,n
AM30_samples_split,20190629_131000_9.WAV,y
AM30_samples_split,20190705_162000_4.WAV,n
AM30_samples_split,20190705_194000_13.WAV,n
AM30_samples_split,20190628_095000_15.WAV,y
AM30_samples_split,20190626_193000_13.WAV,n
AM30_samples_split,20190629_131000_13.WAV,y
AM30_samples_split,20190706_125000_10.WAV,n
AM30_samples_split,20190620_190000_6.WAV,n
AM30_samples_split,20190620_093000_1.WAV,y
AM30_samples_split,20190620_191000_9.WAV,n
AM30_samples_split,20190705_194000_14.WAV,y
AM30_samples_split,20190626_193000_17.WAV,y
AM30_samples_split,20190706_231000_7.WAV,n
AM30_samples_split,20190620_094000_9.WAV,y
AM30_samples_split,20190625_010000_1.WAV,n
AM30_samples_split,20190703_094000_18.WAV,y
AM30_samples_split,20190620_093000_14.WAV,n
AM30_samples_split,20190706_062000_10.WAV,n
AM30_samples_split,20190627_081000_2.WAV,y
AM30_samples_split,20190701_200000_0.WAV,n
AM30_samples_split,20190630_044000_13.WAV,n
AM30_samples_split,20190619_091000_8.WAV,y
AM30_samples_split,20190706_231000_6.WAV,n
AM30_samples_split,20190706_062000_19.WAV,n
AM30_samples_split,20190706_231000_19.WAV,n
AM30_samples_split,20190621_202000_18.WAV,y
AM30_samples_split,20190705_094000_3.WAV,y
AM30_samples_split,20190619_091000_13.WAV,y
AM30_samples_split,20190703_094000_8.WAV,n
AM30_samples_split,20190706_125000_3.WAV,y
AM30_samples_split,20190619_091000_10.WAV,y
AM30_samples_split,20190620_093000_4.WAV,n
AM30_samples_split,20190705_194000_16.WAV,n
AM30_samples_split,20190706_231000_3.WAV,n
AM30_samples_split,20190619_183000_8.WAV,n
AM30_samples_split,20190701_200000_17.WAV,n
AM30_samples_split,20190705_225000_18.WAV,n
AM30_samples_split,20190619_091000_12.WAV,y
AM30_samples_split,20190620_093000_9.WAV,n
AM30_samples_split,20190705_162000_5.WAV,n
AM30_samples_split,20190705_094000_13.WAV,n
AM30_samples_split,20190706_062000_6.WAV,n
AM30_samples_split,20190706_125000_7.WAV,y
AM30_samples_split,20190703_094000_13.WAV,y
AM30_samples_split,20190620_190000_13.WAV,n
AM30_samples_split,20190705_225000_1.WAV,n
AM30_samples_split,20190701_200000_1.WAV,n
AM30_samples_split,20190705_094000_11.WAV,y
AM30_samples_split,20190706_125000_6.WAV,y
AM30_samples_split,20190620_191000_3.WAV,n
AM30_samples_split,20190630_044000_9.WAV,y
AM30_samples_split,20190628_095000_17.WAV,n
AM30_samples_split,20190620_191000_0.WAV,n
AM30_samples_split,20190705_094000_17.WAV,n
AM30_samples_split,20190619_183000_5.WAV,n
AM30_samples_split,20190706_231000_8.WAV,n
AM30_samples_split,20190629_131000_1.WAV,y
AM30_samples_split,20190619_183000_6.WAV,n
AM30_samples_split,20190703_094000_9.WAV,n
AM30_samples_split,20190706_125000_2.WAV,y
AM30_samples_split,20190620_191000_17.WAV,n
AM30_samples_split,20190706_062000_15.WAV,n
AM30_samples_split,20190706_062000_5.WAV,n
AM30_samples_split,20190630_044000_5.WAV,n
AM30_samples_split,20190625_010000_17.WAV,n
AM30_samples_split,20190705_225000_13.WAV,n
AM30_samples_split,20190620_190000_17.WAV,n
AM30_samples_split,20190619_091000_19.WAV,n
AM30_samples_split,20190705_194000_6.WAV,y
AM30_samples_split,20190705_094000_12.WAV,n
AM30_samples_split,20190630_044000_18.WAV,y
AM30_samples_split,20190621_202000_3.WAV,y
AM30_samples_split,20190705_162000_17.WAV,n
AM30_samples_split,20190621_202000_13.WAV,y
AM30_samples_split,20190628_095000_0.WAV,y
AM30_samples_split,20190706_062000_16.WAV,n
AM30_samples_split,20190701_200000_13.WAV,n
AM30_samples_split,20190627_081000_4.WAV,y
AM30_samples_split,20190629_131000_8.WAV,y
AM30_samples_split,20190621_202000_9.WAV,y
AM30_samples_split,20190619_091000_15.WAV,y
AM30_samples_split,20190619_183000_14.WAV,n
AM30_samples_split,20190705_094000_16.WAV,n
AM30_samples_split,20190621_202000_14.WAV,y
AM30_samples_split,20190627_081000_12.WAV,n
AM30_samples_split,20190620_191000_14.WAV,n
AM30_samples_split,20190705_225000_4.WAV,n
AM30_samples_split,20190701_200000_10.WAV,n
AM30_samples_split,20190630_212000_10.WAV,n
AM30_samples_split,20190706_062000_9.WAV,n
AM30_samples_split,20190620_093000_16.WAV,n
AM30_samples_split,20190626_193000_19.WAV,y
AM30_samples_split,20190620_093000_11.WAV,n
AM30_samples_split,20190703_094000_16.WAV,n
AM30_samples_split,20190627_081000_7.WAV,n
AM30_samples_split,20190620_190000_3.WAV,y
AM30_samples_split,20190629_131000_15.WAV,y
AM30_samples_split,20190705_162000_8.WAV,y
AM30_samples_split,20190620_094000_2.WAV,y
AM30_samples_split,20190706_062000_12.WAV,n
AM30_samples_split,20190706_231000_18.WAV,n
AM30_samples_split,20190620_190000_16.WAV,n
AM30_samples_split,20190706_231000_5.WAV,n
AM30_samples_split,20190705_225000_3.WAV,n
AM30_samples_split,20190619_091000_11.WAV,n
AM30_samples_split,20190706_125000_15.WAV,n
AM30_samples_split,20190630_212000_15.WAV,n
AM30_samples_split,20190619_091000_7.WAV,y
AM30_samples_split,20190620_093000_18.WAV,n
AM30_samples_split,20190625_010000_6.WAV,n
AM30_samples_split,20190705_194000_4.WAV,n
AM30_samples_split,20190619_091000_2.WAV,y
AM30_samples_split,20190705_094000_5.WAV,y
AM30_samples_split,20190619_091000_0.WAV,y
AM30_samples_split,20190705_094000_18.WAV,n
AM30_samples_split,20190620_094000_19.WAV,n
AM30_samples_split,20190706_231000_16.WAV,n
AM30_samples_split,20190620_190000_4.WAV,n
AM30_samples_split,20190627_081000_8.WAV,y
AM30_samples_split,20190705_162000_13.WAV,y
AM30_samples_split,20190629_131000_11.WAV,y
AM30_samples_split,20190701_200000_9.WAV,n
AM30_samples_split,20190620_094000_15.WAV,y
AM30_samples_split,20190626_193000_18.WAV,y
AM30_samples_split,20190628_095000_12.WAV,n
AM30_samples_split,20190619_183000_17.WAV,n
AM30_samples_split,20190705_094000_6.WAV,n
AM30_samples_split,20190628_095000_19.WAV,n
AM30_samples_split,20190620_191000_6.WAV,n
AM30_samples_split,20190620_191000_15.WAV,n
AM30_samples_split,20190706_062000_0.WAV,n
AM30_samples_split,20190625_010000_9.WAV,n
AM30_samples_split,20190705_194000_0.WAV,n
AM30_samples_split,20190621_202000_16.WAV,n
AM30_samples_split,20190628_095000_4.WAV,n
AM30_samples_split,20190701_200000_16.WAV,y
AM30_samples_split,20190705_162000_11.WAV,y
AM30_samples_split,20190705_225000_8.WAV,n
AM30_samples_split,20190703_094000_6.WAV,n
AM30_samples_split,20190626_193000_9.WAV,n
AM30_samples_split,20190706_062000_13.WAV,n
AM30_samples_split,20190701_200000_4.WAV,n
AM30_samples_split,20190620_094000_1.WAV,n
AM30_samples_split,20190703_094000_15.WAV,y
AM30_samples_split,20190625_010000_0.WAV,y
AM30_samples_split,20190629_131000_0.WAV,n
AM30_samples_split,20190620_190000_18.WAV,y
AM30_samples_split,20190627_081000_16.WAV,n
AM30_samples_split,20190625_010000_3.WAV,n
AM30_samples_split,20190703_094000_5.WAV,n
AM30_samples_split,20190620_191000_8.WAV,n
AM30_samples_split,20190706_125000_14.WAV,n
AM30_samples_split,20190705_094000_4.WAV,n
AM30_samples_split,20190703_094000_14.WAV,n
AM30_samples_split,20190621_202000_4.WAV,y
AM30_samples_split,20190629_131000_16.WAV,y
AM30_samples_split,20190619_183000_15.WAV,n
AM30_samples_split,20190706_125000_17.WAV,n
AM30_samples_split,20190619_091000_5.WAV,y
AM30_samples_split,20190626_193000_15.WAV,y
AM30_samples_split,20190620_094000_8.WAV,n
AM30_samples_split,20190627_081000_1.WAV,y
AM30_samples_split,20190620_191000_1.WAV,n
AM30_samples_split,20190629_131000_19.WAV,y
AM30_samples_split,20190620_190000_1.WAV,n
AM30_samples_split,20190628_095000_6.WAV,y
AM30_samples_split,20190705_225000_16.WAV,n
AM30_samples_split,20190620_191000_18.WAV,n
AM30_samples_split,20190619_183000_10.WAV,n
AM30_samples_split,20190706_125000_19.WAV,y
AM30_samples_split,20190626_193000_8.WAV,y
AM30_samples_split,20190619_183000_2.WAV,n
AM30_samples_split,20190626_193000_11.WAV,n
AM30_samples_split,20190620_094000_18.WAV,y
AM30_samples_split,20190627_081000_6.WAV,n
AM30_samples_split,20190619_183000_3.WAV,n
AM30_samples_split,20190705_162000_7.WAV,y
AM30_samples_split,20190706_062000_11.WAV,n
AM30_samples_split,20190630_212000_11.WAV,n
AM30_samples_split,20190630_212000_3.WAV,n
AM30_samples_split,20190627_081000_13.WAV,n
AM30_samples_split,20190630_212000_7.WAV,n
AM30_samples_split,20190706_062000_1.WAV,n
AM30_samples_split,20190626_193000_6.WAV,y
AM30_samples_split,20190705_162000_2.WAV,n
AM30_samples_split,20190705_094000_7.WAV,n
AM30_samples_split,20190705_194000_10.WAV,y
AM30_samples_split,20190626_193000_4.WAV,n
AM30_samples_split,20190620_094000_10.WAV,y
AM30_samples_split,20190706_062000_8.WAV,n
AM30_samples_split,20190625_010000_11.WAV,n
AM30_samples_split,20190705_225000_7.WAV,n
AM30_samples_split,20190621_202000_2.WAV,n
AM30_samples_split,20190625_010000_13.WAV,n
AM30_samples_split,20190628_095000_8.WAV,y
AM30_samples_split,20190705_194000_1.WAV,n
AM30_samples_split,20190620_190000_12.WAV,n
AM30_samples_split,20190705_094000_15.WAV,n
AM30_samples_split,20190621_202000_8.WAV,y
AM30_samples_split,20190706_231000_17.WAV,n
AM30_samples_split,20190705_162000_6.WAV,n
AM30_samples_split,20190628_095000_5.WAV,n
AM30_samples_split,20190628_095000_11.WAV,n
AM30_samples_split,20190701_200000_12.WAV,n
AM30_samples_split,20190706_231000_4.WAV,n
AM30_samples_split,20190701_200000_19.WAV,y
AM30_samples_split,20190705_194000_17.WAV,y
AM30_samples_split,20190630_044000_12.WAV,n
AM30_samples_split,20190705_194000_5.WAV,n
